,Time,Heart
0,00:00:02,78
1,00:00:07,75
2,00:00:12,71
3,00:00:17,66
4,00:00:22,62
5,00:00:27,61
6,00:00:32,61
7,00:00:47,61
8,00:01:02,61
9,00:01:07,64
10,00:01:12,65
11,00:01:17,64
12,00:01:22,61
13,00:01:27,60
14,00:01:37,61
15,00:01:42,65
16,00:01:47,76
17,00:01:52,81
18,00:01:57,75
19,00:02:02,74
20,00:02:07,72
21,00:02:12,69
22,00:02:27,71
23,00:02:37,72
24,00:02:42,73
25,00:02:57,70
26,00:03:02,69
27,00:03:17,69
28,00:03:22,68
29,00:03:27,67
30,00:03:32,74
31,00:03:37,86
32,00:03:42,82
33,00:03:47,81
34,00:03:52,80
35,00:03:57,79
36,00:04:07,79
37,00:04:17,80
38,00:04:27,76
39,00:04:32,71
40,00:04:37,68
41,00:04:42,67
42,00:04:47,66
43,00:04:52,67
44,00:05:02,66
45,00:05:07,64
46,00:05:17,65
47,00:05:22,65
48,00:05:27,66
49,00:05:32,67
50,00:05:37,67
51,00:05:42,68
52,00:05:47,69
53,00:05:52,84
54,00:05:57,87
55,00:06:07,91
56,00:06:17,86
57,00:06:22,80
58,00:06:27,77
59,00:06:32,75
60,00:06:42,78
61,00:06:47,77
62,00:06:52,77
63,00:07:07,78
64,00:07:12,77
65,00:07:17,71
66,00:07:32,71
67,00:07:47,71
68,00:08:02,71
69,00:08:12,72
70,00:08:17,73
71,00:08:32,73
72,00:08:37,72
73,00:08:42,73
74,00:08:57,73
75,00:09:07,74
76,00:09:12,76
77,00:09:17,83
78,00:09:22,88
79,00:09:27,88
80,00:09:32,89
81,00:09:37,90
82,00:09:42,92
83,00:09:47,90
84,00:09:57,88
85,00:10:02,87
86,00:10:17,87
87,00:10:32,88
88,00:10:37,90
89,00:10:42,92
90,00:10:47,91
91,00:10:52,92
92,00:11:07,92
93,00:11:12,93
94,00:11:17,94
95,00:11:22,95
96,00:11:32,96
97,00:11:42,97
98,00:11:47,96
99,00:11:52,96
100,00:12:07,96
101,00:12:12,98
102,00:12:17,99
103,00:12:22,100
104,00:12:27,101
105,00:12:32,104
106,00:12:37,108
107,00:12:42,106
108,00:12:47,105
109,00:12:52,103
110,00:12:57,102
111,00:13:07,99
112,00:13:12,76
113,00:13:17,75
114,00:13:27,76
115,00:13:32,75
116,00:13:42,77
117,00:13:47,78
118,00:13:52,81
119,00:14:02,80
120,00:14:12,79
121,00:14:17,77
122,00:14:22,75
123,00:14:27,73
124,00:14:32,72
125,00:14:37,71
126,00:14:52,72
127,00:15:02,71
128,00:15:07,70
129,00:15:17,69
130,00:15:32,70
131,00:15:37,71
132,00:15:42,72
133,00:15:52,73
134,00:15:57,72
135,00:16:02,71
136,00:16:17,71
137,00:16:32,71
138,00:16:47,73
139,00:16:57,74
140,00:17:12,75
141,00:17:27,75
142,00:17:32,76
143,00:17:47,77
144,00:17:52,78
145,00:18:07,78
146,00:18:12,80
147,00:18:17,83
148,00:18:22,84
149,00:18:27,86
150,00:18:32,89
151,00:18:37,101
152,00:18:42,103
153,00:18:47,101
154,00:18:52,99
155,00:18:57,98
156,00:19:07,99
157,00:19:12,98
158,00:19:17,95
159,00:19:22,90
160,00:19:27,96
161,00:19:32,112
162,00:19:37,119
163,00:19:42,118
164,00:19:52,117
165,00:20:02,118
