,Time,Heart Rate
2739,05:34:10,48
2740,05:34:25,49
2741,05:34:30,49
2742,05:34:35,49
2743,05:34:50,50
2744,05:34:55,49
2745,05:35:10,49
2746,05:35:15,50
2747,05:35:25,51
2748,05:35:30,50
2749,05:35:40,50
2750,05:35:45,50
2751,05:35:50,49
2752,05:36:05,48
2753,05:36:20,48
2754,05:36:35,48
2755,05:36:50,49
2756,05:36:55,50
2757,05:37:00,51
2758,05:37:10,50
2759,05:37:15,49
2760,05:37:30,50
2761,05:37:35,50
2762,05:37:40,50
2763,05:37:45,49
2764,05:38:00,48
2765,05:38:10,48
2766,05:38:25,49
2767,05:38:30,48
2768,05:38:45,48
2769,05:38:50,49
2770,05:38:55,48
2771,05:39:10,48
2772,05:39:15,47
2773,05:39:25,48
2774,05:39:30,48
2775,05:39:40,49
2776,05:39:45,49
2777,05:39:50,49
2778,05:39:55,49
2779,05:40:00,48
2780,05:40:10,49
2781,05:40:25,49
2782,05:40:35,48
2783,05:40:50,48
2784,05:40:55,50
2785,05:41:10,49
2786,05:41:15,49
2787,05:41:30,49
2788,05:41:35,50
2789,05:41:40,49
2790,05:41:45,49
2791,05:42:00,49
2792,05:42:05,48
2793,05:42:10,48
2794,05:42:25,48
2795,05:42:35,49
2796,05:42:40,49
2797,05:42:45,48
2798,05:43:00,49
2799,05:43:15,50
2800,05:43:25,49
2801,05:43:30,51
2802,05:43:35,56
2803,05:43:40,55
2804,05:43:45,54
2805,05:43:50,52
2806,05:44:00,51
2807,05:44:10,50
2808,05:44:25,49
2809,05:44:30,48
2810,05:44:40,49
2811,05:44:55,49
2812,05:45:05,50
2813,05:45:10,50
2814,05:45:25,50
2815,05:45:30,49
2816,05:45:45,48
2817,05:45:50,47
2818,05:45:55,47
2819,05:46:00,48
2820,05:46:15,48
2821,05:49:10,49
2822,05:49:15,50
2823,05:49:20,49
2824,05:49:35,49
2825,05:49:45,48
2826,05:50:00,48
2827,05:50:05,49
2828,05:50:10,48
2829,05:50:20,47
2830,05:50:35,48
2831,05:50:40,48
2832,05:50:45,48
2833,05:51:00,48
2834,05:51:15,48
2835,05:51:20,47
2836,05:51:25,46
2837,05:51:35,47
2838,05:51:45,48
2839,05:52:00,49
2840,05:52:05,48
2841,05:52:10,49
2842,05:52:15,48
2843,05:52:30,48
2844,05:52:35,49
2845,05:52:40,50
2846,05:52:55,51
2847,05:53:00,50
2848,05:53:06,49
2849,05:53:21,49
2850,05:53:26,52
2851,05:53:31,51
2852,05:53:36,51
2853,05:53:46,50
2854,05:53:51,49
2855,05:53:56,48
2856,05:54:11,48
2857,05:54:21,49
2858,05:54:36,48
2859,05:54:41,49
2860,05:54:46,50
2861,05:54:51,49
2862,05:55:01,48
2863,05:55:16,47
2864,05:55:26,48
2865,05:55:31,47
2866,05:55:46,47
2867,05:55:56,48
2868,05:56:11,48
2869,05:56:21,49
2870,05:56:26,48
2871,05:56:41,48
2872,05:56:46,48
2873,05:57:01,48
2874,05:57:06,48
2875,05:57:11,48
2876,05:57:26,48
2877,05:57:31,47
2878,05:57:36,47
2879,05:57:41,47
2880,05:57:46,48
2881,05:58:01,47
2882,05:58:06,48
2883,05:58:21,49
2884,05:58:26,49
2885,05:58:31,48
2886,05:58:36,48
2887,05:58:46,47
2888,05:58:51,48
2889,05:58:56,49
2890,05:59:01,49
2891,05:59:06,48
2892,05:59:21,48
2893,05:59:31,51
2894,05:59:36,50
2895,05:59:46,50
2896,06:00:01,49
2897,06:00:11,50
2898,06:00:16,52
2899,06:00:26,51
2900,06:00:41,51
2901,06:00:46,50
2902,06:00:51,48
2903,06:01:01,49
2904,06:01:16,49
2905,06:01:21,49
2906,06:01:36,51
2907,06:01:51,50
2908,06:01:56,50
2909,06:02:01,49
2910,06:02:11,50
2911,06:02:16,52
2912,06:02:21,57
2913,06:02:26,56
2914,06:02:31,55
2915,06:02:36,54
2916,06:02:41,53
2917,06:02:46,53
2918,06:02:51,53
2919,06:03:01,51
2920,06:03:06,52
2921,06:03:21,52
2922,06:04:02,47
2923,06:04:07,56
2924,06:04:12,62
2925,06:04:17,64
2926,06:04:22,65
2927,06:04:32,66
2928,06:04:42,66
2929,06:04:52,67
2930,06:04:57,68
2931,06:05:02,68
2932,06:05:07,67
2933,06:05:12,67
2934,06:05:17,66
2935,06:05:22,64
2936,06:05:27,62
2937,06:05:32,61
2938,06:05:37,60
2939,06:05:47,61
2940,06:05:52,63
2941,06:05:57,64
2942,06:06:02,63
2943,06:06:07,61
2944,06:06:17,63
2945,06:06:22,64
2946,06:06:37,64
2947,06:06:52,62
2948,06:06:57,60
2949,06:07:02,59
2950,06:07:17,60
2951,06:07:22,61
2952,06:07:27,60
2953,06:07:42,61
2954,06:07:47,62
2955,06:08:02,63
2956,06:08:12,62
2957,06:08:17,61
2958,06:08:27,62
2959,06:08:42,61
2960,06:08:47,60
2961,06:08:52,61
2962,06:08:57,62
2963,06:09:02,63
2964,06:09:12,64
2965,06:09:17,63
2966,06:09:22,63
2967,06:09:37,67
2968,06:09:42,69
2969,06:09:57,77
2970,06:10:02,74
2971,06:10:07,69
2972,06:10:12,67
2973,06:10:17,65
2974,06:10:22,62
2975,06:10:27,59
2976,06:10:32,57
2977,06:10:37,55
2978,06:10:42,53
2979,06:10:52,52
2980,06:10:57,51
2981,06:11:02,50
2982,06:11:12,51
2983,06:11:17,52
2984,06:11:27,51
2985,06:11:42,50
2986,06:11:47,53
2987,06:12:02,55
2988,06:12:07,54
2989,06:12:22,54
2990,06:12:37,55
2991,06:12:42,58
2992,06:12:47,60
2993,06:12:52,58
2994,06:12:57,57
2995,06:13:02,56
2996,06:13:12,61
2997,06:13:17,63
2998,06:13:22,65
2999,06:13:27,66
3000,06:13:32,65
3001,06:13:37,61
3002,06:13:42,60
3003,06:13:47,59
3004,06:13:52,57
3005,06:13:57,56
3006,06:14:02,57
3007,06:14:07,55
3008,06:14:22,54
3009,06:14:27,53
3010,06:14:32,52
3011,06:14:37,54
3012,06:14:42,59
3013,06:14:47,60
3014,06:14:52,59
3015,06:14:57,57
3016,06:15:02,56
3017,06:15:07,57
3018,06:15:12,56
3019,06:15:22,55
3020,06:15:27,58
3021,06:15:37,57
3022,06:15:42,55
3023,06:15:47,57
3024,06:15:52,59
3025,06:15:57,59
3026,06:16:02,58
3027,06:16:07,57
3028,06:16:12,55
3029,06:16:22,57
3030,06:16:27,58
3031,06:16:32,62
3032,06:16:37,63
3033,06:16:42,61
3034,06:16:47,59
3035,06:16:52,56
3036,06:16:57,55
3037,06:17:02,55
3038,06:17:07,53
3039,06:17:17,55
3040,06:17:22,54
3041,06:17:27,53
3042,06:17:32,52
3043,06:17:37,57
3044,06:17:42,59
3045,06:17:52,57
3046,06:17:57,55
3047,06:18:12,55
3048,06:18:17,53
3049,06:18:22,51
3050,06:18:32,54
3051,06:18:47,54
3052,06:18:52,55
3053,06:18:57,54
3054,06:19:02,53
3055,06:19:12,55
3056,06:19:17,62
3057,06:19:22,63
3058,06:19:32,62
3059,06:19:37,60
3060,06:19:52,61
3061,06:19:57,60
3062,06:20:02,58
3063,06:20:07,56
3064,06:20:12,57
3065,06:20:22,56
3066,06:20:27,57
3067,06:20:32,59
3068,06:20:37,60
3069,06:20:47,63
3070,06:20:52,63
3071,06:20:57,62
3072,06:21:02,61
3073,06:21:07,60
3074,06:21:12,59
3075,06:21:17,56
3076,06:21:22,55
3077,06:21:27,54
3078,06:21:42,55
3079,06:21:47,57
3080,06:21:52,58
3081,06:21:57,57
3082,06:22:02,55
3083,06:22:17,55
3084,06:24:38,49
3085,06:24:48,52
3086,06:24:53,55
3087,06:25:08,66
3088,06:25:13,80
3089,06:25:18,83
3090,06:25:23,79
3091,06:25:28,77
3092,06:25:33,75
3093,06:25:38,73
3094,06:25:43,71
3095,06:25:48,68
3096,06:25:53,67
3097,06:26:03,67
3098,06:26:13,66
3099,06:26:18,62
3100,06:26:23,52
3101,06:26:28,49
3102,06:26:43,51
3103,06:26:48,52
3104,06:26:53,52
3105,06:26:58,54
3106,06:27:03,53
3107,06:27:08,52
3108,06:27:13,51
3109,06:27:23,52
3110,06:27:28,51
3111,06:27:33,49
3112,06:27:48,50
3113,06:27:53,51
3114,06:27:58,51
3115,06:28:08,49
3116,06:28:13,50
3117,06:28:18,52
3118,06:28:23,52
3119,06:28:28,52
3120,06:28:33,51
3121,06:28:43,50
3122,06:28:48,52
3123,06:28:58,51
3124,06:29:03,52
3125,06:29:08,53
3126,06:29:13,54
3127,06:29:18,53
3128,06:29:28,54
3129,06:29:33,57
3130,06:29:38,56
3131,06:29:43,53
3132,06:29:48,53
3133,06:29:53,61
3134,06:29:58,60
3135,06:30:03,57
3136,06:30:08,55
3137,06:30:18,54
3138,06:30:28,52
3139,06:30:33,51
3140,06:30:48,51
3141,06:30:58,50
3142,06:31:03,51
3143,06:31:08,52
3144,06:31:18,51
3145,06:31:33,51
3146,06:31:38,52
3147,06:31:53,51
3148,06:31:58,52
3149,06:32:08,52
3150,06:32:18,51
3151,06:32:23,50
3152,06:32:28,49
3153,06:32:38,53
3154,06:32:43,54
3155,06:32:48,55
3156,06:32:53,56
3157,06:32:58,54
3158,06:33:03,52
3159,06:33:08,52
3160,06:33:23,51
3161,06:33:28,50
3162,06:33:33,49
3163,06:33:48,49
3164,06:34:03,49
3165,06:34:13,50
3166,06:34:18,54
3167,06:34:23,55
3168,06:34:38,55
3169,06:34:43,55
3170,06:34:48,57
3171,06:34:53,58
3172,06:34:58,66
3173,06:35:03,82
3174,06:35:08,79
3175,06:35:13,75
3176,06:35:28,75
3177,06:36:09,55
3178,06:36:14,53
3179,06:36:24,52
3180,06:36:34,53
3181,06:36:39,54
3182,06:36:44,53
3183,06:36:54,51
3184,06:37:04,50
3185,06:37:09,49
3186,06:37:19,50
3187,06:37:24,51
3188,06:37:34,53
3189,06:37:44,54
3190,06:37:49,52
3191,06:37:54,50
3192,06:37:59,51
3193,06:38:04,52
3194,06:38:09,51
3195,06:38:14,50
3196,06:38:19,51
3197,06:38:24,50
3198,06:38:34,49
3199,06:38:44,50
3200,06:38:54,51
3201,06:39:04,51
3202,06:39:09,50
3203,06:39:19,51
3204,06:39:24,52
3205,06:39:29,51
3206,06:39:34,50
3207,06:39:44,51
3208,06:39:49,52
3209,06:39:59,51
3210,06:40:09,52
3211,06:40:14,53
3212,06:40:24,52
3213,06:40:29,51
3214,06:40:34,49
3215,06:40:49,49
3216,06:40:59,48
3217,06:41:09,49
3218,06:41:19,49
3219,06:41:34,49
3220,06:41:44,50
3221,06:41:49,51
3222,06:41:54,50
3223,06:42:09,51
3224,06:42:24,51
3225,06:42:34,52
3226,06:42:39,51
3227,06:42:54,51
3228,06:43:04,50
3229,06:43:09,51
3230,06:43:14,50
3231,06:43:19,49
3232,06:43:29,50
3233,06:43:44,51
3234,06:43:59,51
3235,06:44:04,53
3236,06:44:09,55
3237,06:44:14,56
3238,06:44:19,54
3239,06:44:24,51
3240,06:44:39,51
3241,06:44:44,50
3242,06:44:59,51
3243,06:45:14,51
3244,06:45:19,50
3245,06:45:29,51
3246,06:45:39,52
3247,06:45:44,53
3248,06:45:49,54
3249,06:46:04,53
3250,06:46:19,53
3251,06:46:24,52
3252,06:46:29,51
3253,06:46:34,50
3254,06:46:49,51
3255,06:46:54,53
3256,06:46:59,54
3257,06:47:04,53
3258,06:47:09,53
3259,06:47:19,54
3260,06:47:34,54
3261,06:47:39,53
3262,06:47:44,51
3263,06:47:59,52
3264,06:48:04,54
3265,06:48:09,55
3266,06:48:19,54
3267,06:48:34,54
3268,06:48:39,51
3269,06:48:49,53
3270,06:48:54,54
3271,06:48:59,56
3272,06:49:09,55
3273,06:49:19,52
3274,06:49:24,51
3275,06:49:34,52
3276,06:49:39,52
3277,06:49:54,52
3278,06:50:09,52
3279,06:50:14,54
3280,06:50:29,55
3281,06:50:34,56
3282,06:50:39,57
3283,06:50:44,74
3284,06:50:49,75
3285,06:50:54,73
3286,06:50:59,71
3287,06:51:04,69
3288,06:51:09,68
3289,06:51:14,68
3290,06:51:19,67
3291,06:51:24,60
3292,06:51:29,54
3293,06:51:34,52
3294,06:51:39,49
3295,06:51:54,51
3296,06:51:59,59
3297,06:52:04,62
3298,06:52:09,58
3299,06:52:14,55
3300,06:52:19,53
3301,06:52:24,52
3302,06:52:29,51
3303,06:52:34,50
3304,06:52:39,49
3305,06:52:44,51
3306,06:52:49,52
3307,06:52:59,51
3308,06:53:14,50
3309,06:53:19,49
3310,06:53:34,49
3311,06:53:49,48
3312,06:53:54,48
3313,06:54:04,49
3314,06:54:09,48
3315,06:54:19,50
3316,06:54:24,51
3317,06:54:29,51
3318,06:54:34,50
3319,06:54:44,49
3320,06:54:59,50
3321,06:55:14,50
3322,06:55:29,50
3323,06:55:44,50
3324,06:55:54,51
3325,06:56:04,51
3326,06:56:14,52
3327,06:56:19,54
3328,06:56:24,55
3329,06:56:34,54
3330,06:56:39,53
3331,06:56:44,51
3332,06:56:49,50
3333,06:56:59,51
3334,06:57:09,52
3335,06:57:14,51
3336,06:57:19,51
3337,06:57:24,52
3338,06:57:29,51
3339,06:57:39,53
3340,06:57:44,56
3341,06:57:49,58
3342,06:57:54,58
3343,06:58:04,57
3344,06:58:09,56
3345,06:58:14,55
3346,06:58:19,52
3347,06:58:24,50
3348,06:58:39,50
3349,06:58:49,51
3350,06:58:54,52
3351,06:59:09,52
3352,06:59:14,51
3353,06:59:19,50
3354,06:59:29,51
3355,06:59:44,51
3356,06:59:49,51
3357,06:59:59,50
3358,07:00:14,50
3359,07:00:24,51
3360,07:00:29,51
3361,07:00:34,50
3362,07:00:40,51
3363,07:00:55,51
3364,07:01:00,52
3365,07:01:10,51
3366,07:01:25,51
3367,07:01:30,50
3368,07:01:40,58
3369,07:01:45,61
3370,07:01:50,58
3371,07:01:55,56
3372,07:02:00,55
3373,07:02:05,53
3374,07:02:10,52
3375,07:02:20,52
3376,07:02:25,52
3377,07:02:30,52
3378,07:02:35,51
3379,07:02:50,51
3380,07:03:05,50
3381,07:03:20,51
3382,07:03:35,51
3383,07:03:50,51
3384,07:04:00,52
3385,07:04:15,52
3386,07:04:20,53
3387,07:04:25,52
3388,07:04:30,52
3389,07:04:35,51
3390,07:04:45,50
3391,07:04:55,51
3392,07:05:10,51
3393,07:05:15,53
3394,07:05:30,53
3395,07:05:40,52
3396,07:05:50,53
3397,07:05:55,54
3398,07:06:05,55
3399,07:06:15,54
3400,07:06:20,55
3401,07:06:25,54
3402,07:06:40,55
3403,07:06:45,55
3404,07:06:50,56
3405,07:07:05,60
3406,07:07:10,62
3407,07:07:15,60
3408,07:07:20,58
3409,07:07:25,57
3410,07:07:30,54
3411,07:07:40,53
3412,07:07:45,52
3413,07:07:50,51
3414,07:08:00,53
3415,07:08:05,54
3416,07:08:15,52
3417,07:08:30,52
3418,07:08:45,52
3419,07:08:50,54
3420,07:09:05,54
3421,07:09:10,53
3422,07:09:25,51
3423,07:09:40,52
3424,07:09:55,52
3425,07:10:10,51
3426,07:10:15,50
3427,07:10:25,51
3428,07:10:35,52
3429,07:10:50,51
3430,07:11:00,53
3431,07:11:05,54
3432,07:11:10,53
3433,07:11:15,53
3434,07:11:20,52
3435,07:11:25,51
3436,07:11:35,52
3437,07:11:40,53
3438,07:11:45,54
3439,07:12:00,53
3440,07:12:05,55
3441,07:12:10,54
3442,07:12:15,52
3443,07:12:20,51
3444,07:12:35,51
3445,07:12:50,52
3446,07:12:55,53
3447,07:13:00,54
3448,07:13:05,57
3449,07:13:10,55
3450,07:13:15,53
3451,07:13:25,52
3452,07:13:40,51
3453,07:13:45,52
3454,07:13:50,51
3455,07:14:05,51
3456,07:14:10,53
3457,07:14:15,54
3458,07:14:20,55
3459,07:14:25,54
3460,07:14:35,53
3461,07:14:45,54
3462,07:14:50,55
3463,07:14:55,56
3464,07:15:00,55
3465,07:15:10,54
3466,07:15:15,53
3467,07:15:30,53
3468,07:15:36,53
3469,07:15:46,54
3470,07:16:01,64
3471,07:16:06,80
3472,07:16:11,76
3473,07:16:16,75
3474,07:16:21,74
3475,07:16:26,72
3476,07:16:31,71
3477,07:16:36,65
3478,07:16:41,64
3479,07:16:46,59
3480,07:16:51,53
3481,07:16:56,51
3482,07:17:06,50
3483,07:17:16,49
3484,07:17:26,51
3485,07:17:41,51
3486,07:17:51,50
3487,07:18:06,49
3488,07:18:16,50
3489,07:18:21,51
3490,07:18:26,52
3491,07:18:31,51
3492,07:18:36,50
3493,07:18:51,49
3494,07:19:01,51
3495,07:19:06,53
3496,07:19:11,62
3497,07:19:16,70
3498,07:19:21,62
3499,07:19:26,60
3500,07:19:31,66
3501,07:19:36,68
3502,07:19:41,67
3503,07:19:46,62
3504,07:19:51,61
3505,07:19:56,59
3506,07:20:01,56
3507,07:20:06,54
3508,07:20:16,52
3509,07:20:21,50
3510,07:20:36,49
3511,07:20:41,49
3512,07:20:56,50
3513,07:21:06,51
3514,07:21:16,52
3515,07:21:21,51
3516,07:21:26,50
3517,07:21:31,50
3518,07:21:41,52
3519,07:21:46,55
3520,07:21:51,56
3521,07:22:01,57
3522,07:22:06,74
3523,07:22:11,79
3524,07:22:16,67
3525,07:22:21,59
3526,07:22:26,55
3527,07:22:41,55
3528,07:22:46,75
3529,07:22:51,76
3530,07:22:56,71
3531,07:23:01,68
3532,07:23:11,66
3533,07:23:16,63
3534,07:23:21,60
3535,07:23:26,55
3536,07:23:35,53
3537,07:23:40,51
3538,07:23:45,50
3539,07:23:50,49
3540,07:23:55,50
3541,07:24:00,53
3542,07:24:05,57
3543,07:24:15,54
3544,07:24:20,53
3545,07:24:25,53
3546,07:24:30,53
3547,07:24:35,51
3548,07:24:40,50
3549,07:24:45,48
3550,07:24:55,49
3551,07:25:00,49
3552,07:25:05,49
3553,07:25:10,48
3554,07:25:15,48
3555,07:25:20,50
3556,07:25:25,51
3557,07:25:30,50
3558,07:25:45,50
3559,07:25:50,52
3560,07:25:55,55
3561,07:26:05,54
3562,07:26:11,53
3563,07:26:16,52
3564,07:26:26,50
3565,07:26:36,49
3566,07:26:51,49
3567,07:27:06,50
3568,07:27:11,50
3569,07:27:16,53
3570,07:27:21,55
3571,07:27:26,56
3572,07:27:31,58
3573,07:27:36,63
3574,07:27:41,62
3575,07:27:46,61
3576,07:27:51,59
3577,07:27:56,55
3578,07:28:01,53
3579,07:28:06,52
3580,07:28:21,52
3581,07:28:31,54
3582,07:28:46,54
3583,07:28:56,56
3584,07:29:01,58
3585,07:29:06,57
3586,07:29:16,58
3587,07:29:31,57
3588,07:29:36,58
3589,07:29:41,58
3590,07:29:51,61
3591,07:29:56,61
3592,07:30:01,60
3593,07:30:06,58
3594,07:30:16,57
3595,07:30:31,57
3596,07:30:36,58
3597,07:30:51,60
3598,07:30:56,62
3599,07:31:01,61
3600,07:31:06,60
3601,07:31:11,59
3602,07:31:16,58
3603,07:31:21,62
3604,07:31:26,63
3605,07:31:31,62
3606,07:31:36,61
3607,07:31:41,60
3608,07:31:46,61
3609,07:31:51,62
3610,07:32:01,61
3611,07:32:16,63
3612,07:32:21,64
3613,07:32:26,63
3614,07:32:31,62
3615,07:32:36,61
3616,07:32:41,61
3617,07:32:46,62
3618,07:32:51,64
3619,07:32:56,65
3620,07:33:01,64
3621,07:33:06,62
3622,07:33:11,62
3623,07:33:21,60
3624,07:33:26,59
3625,07:33:41,60
3626,07:33:46,66
3627,07:33:51,80
3628,07:33:56,78
3629,07:34:01,76
3630,07:34:11,76
3631,07:34:26,75
3632,07:34:31,72
3633,07:34:36,63
3634,07:34:41,58
3635,07:34:46,57
3636,07:34:51,57
3637,07:35:01,57
3638,07:35:06,57
3639,07:35:16,59
3640,07:35:21,61
3641,07:35:26,61
3642,07:35:31,59
3643,07:35:46,58
3644,07:35:51,56
3645,07:35:56,55
3646,07:36:06,57
3647,07:36:21,57
3648,07:36:36,61
3649,07:36:41,63
3650,07:36:56,69
3651,07:37:01,75
3652,07:37:06,80
3653,07:37:11,77
3654,07:37:16,72
3655,07:37:21,70
3656,07:37:26,69
3657,07:37:31,66
3658,07:37:36,64
3659,07:37:41,62
3660,07:37:46,61
3661,07:37:51,60
3662,07:37:56,59
3663,07:38:01,63
3664,07:38:11,64
3665,07:38:21,61
3666,07:38:26,61
3667,07:38:31,60
3668,07:38:36,60
3669,07:38:41,62
3670,07:38:46,63
3671,07:39:01,67
3672,07:39:06,76
3673,07:39:11,74
3674,07:39:16,74
3675,07:39:31,74
3676,07:39:41,74
3677,07:39:51,73
3678,07:39:56,68
3679,07:40:01,55
3680,07:40:06,52
3681,07:40:11,49
3682,07:40:16,48
3683,07:40:21,49
3684,07:40:26,49
3685,07:40:31,50
3686,07:40:36,53
3687,07:40:41,57
3688,07:40:46,60
3689,07:40:51,61
3690,07:41:06,61
3691,07:41:12,73
3692,07:41:27,73
3693,07:41:32,73
3694,07:41:42,69
3695,07:41:47,59
3696,07:41:52,53
3697,07:41:57,51
3698,07:42:02,51
3699,07:42:07,50
3700,07:42:17,52
3701,07:42:22,52
3702,07:42:27,51
3703,07:42:32,50
3704,07:42:37,49
3705,07:42:42,48
3706,07:42:47,50
3707,07:42:52,52
3708,07:42:57,53
3709,07:43:02,54
3710,07:43:07,56
3711,07:43:12,55
3712,07:43:17,58
3713,07:43:22,59
3714,07:43:27,59
3715,07:43:32,56
3716,07:43:37,55
3717,07:43:42,55
3718,07:43:47,54
3719,07:43:52,55
3720,07:44:07,55
3721,07:44:12,66
3722,07:44:17,87
3723,07:44:22,87
3724,07:44:27,87
3725,07:44:42,87
3726,07:44:52,86
3727,07:44:57,84
3728,07:45:02,83
3729,07:45:17,63
3730,07:45:22,62
3731,07:45:27,55
3732,07:45:32,53
3733,07:45:37,52
3734,07:45:42,49
3735,07:45:47,50
3736,07:45:52,51
3737,07:45:57,51
3738,07:46:02,49
3739,07:46:07,50
3740,07:46:12,49
3741,07:46:17,50
3742,07:46:22,51
3743,07:46:32,52
3744,07:46:37,53
3745,07:46:42,64
3746,07:46:47,80
3747,07:46:52,86
3748,07:46:57,87
3749,07:47:02,81
3750,07:47:07,71
3751,07:47:12,69
3752,07:47:17,68
3753,07:47:22,66
3754,07:47:27,63
3755,07:47:32,59
3756,07:47:37,54
3757,07:47:42,54
3758,07:47:47,60
3759,07:47:52,61
3760,07:47:57,59
3761,07:48:02,59
3762,07:48:07,55
3763,07:48:12,53
3764,07:48:17,51
3765,07:48:22,50
3766,07:48:27,49
3767,07:48:37,48
3768,07:48:52,48
3769,07:48:57,50
3770,07:49:02,51
3771,07:49:12,50
3772,07:49:17,49
3773,07:49:32,49
3774,07:49:47,48
3775,07:49:57,49
3776,07:50:07,48
3777,07:50:12,49
3778,07:50:22,50
3779,07:50:27,49
3780,07:50:32,48
3781,07:50:37,48
3782,07:50:42,50
3783,07:50:47,49
3784,07:51:02,49
3785,07:51:07,63
3786,07:51:12,80
3787,07:51:17,85
3788,07:51:22,89
3789,07:51:27,92
3790,07:51:32,91
3791,07:51:37,91
3792,07:51:47,89
3793,07:51:52,80
3794,07:51:57,73
3795,07:52:02,63
3796,07:52:07,56
3797,07:52:12,55
3798,07:52:17,54
3799,07:52:22,52
3800,07:52:27,51
3801,07:52:42,52
3802,07:52:52,53
3803,07:52:57,52
3804,07:53:07,51
3805,07:53:12,50
3806,07:53:17,49
3807,07:53:22,48
3808,07:53:37,48
3809,07:53:42,52
3810,07:53:47,54
3811,07:53:52,53
3812,07:53:57,52
3813,07:54:02,52
3814,07:54:07,57
3815,07:54:12,55
3816,07:54:17,55
3817,07:54:22,56
3818,07:54:27,57
3819,07:54:37,58
3820,07:54:42,59
3821,07:54:47,76
3822,07:54:52,82
3823,07:55:07,82
3824,07:55:22,84
3825,07:55:27,66
3826,07:55:32,65
3827,07:55:37,64
3828,07:55:42,59
3829,07:55:47,54
3830,07:55:52,52
3831,07:55:57,51
3832,07:56:02,50
3833,07:56:08,50
3834,07:56:13,51
3835,07:56:18,52
3836,07:56:23,53
3837,07:56:28,54
3838,07:56:33,55
3839,07:56:38,54
3840,07:56:43,52
3841,07:56:53,50
3842,07:56:58,49
3843,07:57:03,48
3844,07:57:08,49
3845,07:57:23,49
3846,07:57:33,51
3847,07:57:38,52
3848,07:57:48,51
3849,07:57:53,50
3850,07:57:58,49
3851,07:58:08,48
3852,07:58:23,48
3853,07:58:28,49
3854,07:58:43,49
3855,07:58:53,48
3856,07:59:08,48
3857,07:59:18,47
3858,07:59:33,47
3859,07:59:48,47
3860,07:59:53,49
3861,07:59:58,50
3862,08:00:03,49
3863,08:00:08,51
3864,08:00:13,50
3865,08:00:18,48
3866,08:00:28,49
3867,08:00:43,49
3868,08:00:48,48
3869,08:01:03,49
3870,08:01:13,50
3871,08:01:28,51
3872,08:01:33,50
3873,08:01:38,49
3874,08:01:43,48
3875,08:01:58,49
3876,08:02:08,50
3877,08:02:23,74
3878,08:02:28,79
3879,08:02:33,77
3880,08:02:43,76
3881,08:02:48,74
3882,08:02:53,62
3883,08:02:58,58
3884,08:03:03,56
3885,08:03:08,51
3886,08:03:13,50
3887,08:03:18,49
3888,08:03:33,50
3889,08:03:43,49
3890,08:03:53,50
3891,08:03:58,51
3892,08:04:08,52
3893,08:04:13,58
3894,08:04:18,62
3895,08:04:23,57
3896,08:04:28,53
3897,08:04:33,51
3898,08:04:38,50
3899,08:04:48,51
3900,08:04:53,50
3901,08:05:08,50
3902,08:05:18,51
3903,08:05:23,52
3904,08:05:28,52
3905,08:05:38,53
3906,08:05:43,70
3907,08:05:48,68
3908,08:05:54,65
3909,08:05:59,63
3910,08:06:09,54
3911,08:06:14,51
3912,08:06:19,50
3913,08:06:24,49
3914,08:06:39,49
3915,08:06:49,48
3916,08:07:04,48
3917,08:07:09,50
3918,08:07:14,53
3919,08:07:19,54
3920,08:07:29,53
3921,08:07:34,51
3922,08:07:44,50
3923,08:07:59,50
3924,08:08:14,51
3925,08:08:19,52
3926,08:08:24,53
3927,08:08:29,52
3928,08:08:34,51
3929,08:08:39,50
3930,08:08:54,49
3931,08:09:04,50
3932,08:09:09,52
3933,08:09:14,53
3934,08:09:19,53
3935,08:09:24,51
3936,08:09:29,50
3937,08:09:39,49
3938,08:09:49,50
3939,08:09:54,49
3940,08:10:09,49
3941,08:10:19,48
3942,08:10:24,50
3943,08:10:29,49
3944,08:10:34,49
3945,08:10:39,50
3946,08:10:44,49
3947,08:10:59,49
3948,08:11:04,48
3949,08:11:19,49
3950,08:11:24,50
3951,08:11:34,51
3952,08:11:44,52
3953,08:11:49,51
3954,08:11:54,50
3955,08:12:09,50
3956,08:12:24,51
3957,08:12:29,50
3958,08:12:44,49
3959,08:12:49,51
3960,08:12:54,52
3961,08:12:59,52
3962,08:13:04,50
3963,08:13:09,49
3964,08:13:19,48
3965,08:13:24,49
3966,08:13:39,49
3967,08:13:49,51
3968,08:13:54,53
3969,08:13:59,53
3970,08:14:04,51
3971,08:14:14,51
3972,08:14:19,49
3973,08:14:34,50
3974,08:14:44,51
3975,08:14:49,52
3976,08:14:54,55
3977,08:14:59,54
3978,08:15:04,52
3979,08:15:09,51
3980,08:15:14,50
3981,08:15:29,50
3982,08:15:39,51
3983,08:15:49,52
3984,08:15:59,51
3985,08:16:09,50
3986,08:16:19,51
3987,08:16:29,52
3988,08:16:34,52
3989,08:16:44,51
3990,08:16:49,50
3991,08:17:04,49
3992,08:17:09,50
3993,08:17:14,51
3994,08:17:19,52
3995,08:17:34,52
3996,08:17:39,51
3997,08:17:49,52
3998,08:18:04,52
3999,08:18:09,51
4000,08:18:19,52
4001,08:18:24,53
4002,08:18:34,52
4003,08:18:44,51
4004,08:18:49,51
4005,08:18:59,50
4006,08:19:04,51
4007,08:19:14,50
4008,08:19:29,51
4009,08:19:44,51
