,Time,Heart
104,00:11:45,98
105,00:11:50,97
106,00:12:00,95
107,00:12:05,93
108,00:12:10,94
109,00:12:20,95
110,00:12:30,99
111,00:12:35,97
112,00:12:40,92
113,00:12:45,90
114,00:12:50,93
115,00:12:55,92
116,00:13:00,91
117,00:13:05,93
118,00:13:10,94
119,00:13:15,95
120,00:13:30,94
121,00:13:35,93
122,00:13:40,94
123,00:13:50,95
124,00:14:00,93
125,00:14:05,79
126,00:14:10,76
127,00:14:15,75
128,00:14:20,76
129,00:14:25,79
130,00:14:30,95
131,00:14:35,98
132,00:14:50,98
133,00:14:55,103
134,00:15:00,101
135,00:15:10,102
136,00:15:15,105
137,00:15:20,99
138,00:15:25,103
139,00:15:30,104
140,00:15:35,105
141,00:15:40,108
142,00:15:55,106
143,00:16:00,103
144,00:16:05,104
145,00:16:10,100
146,00:16:15,99
147,00:16:25,103
148,00:16:30,104
149,00:16:35,103
150,00:16:40,100
151,00:16:45,96
152,00:16:50,91
153,00:16:55,84
154,00:17:00,81
155,00:17:05,81
156,00:17:15,82
157,00:17:20,81
158,00:17:25,82
159,00:17:30,78
160,00:17:35,74
161,00:17:50,74
162,00:17:55,75
163,00:18:00,72
164,00:18:05,71
165,00:18:10,73
166,00:18:20,71
167,00:18:30,72
168,00:18:35,80
169,00:18:40,82
170,00:18:45,82
171,00:19:00,82
172,00:19:15,82
173,00:19:20,87
174,00:19:25,88
175,00:19:30,90
176,00:19:35,91
177,00:19:45,91
178,00:19:50,90
179,00:20:05,90
180,00:20:11,89
181,00:20:16,88
182,00:20:26,90
183,00:20:31,92
184,00:20:46,92
185,00:20:51,93
186,00:20:56,92
187,00:21:01,91
188,00:21:06,91
189,00:21:16,90
190,00:21:21,90
191,00:21:31,89
192,00:21:41,89
193,00:21:56,89
194,00:22:01,90
195,00:22:11,89
196,00:22:21,88
197,00:22:26,87
198,00:22:31,88
199,00:22:41,89
200,00:22:46,91
201,00:22:56,87
202,00:23:11,87
203,00:23:26,85
204,00:23:31,83
205,00:23:41,82
206,00:23:56,82
207,00:24:01,81
208,00:24:16,82
209,00:24:26,84
210,00:24:31,85
211,00:24:36,84
212,00:24:41,81
213,00:24:46,80
214,00:25:01,80
215,00:25:06,79
216,00:25:11,80
217,00:25:26,81
218,00:25:41,81
219,00:25:46,80
220,00:25:51,79
221,00:25:56,79
222,00:26:01,83
223,00:26:16,84
224,00:26:31,84
225,00:26:36,85
226,00:26:41,86
227,00:26:56,86
228,00:27:01,87
229,00:27:06,88
230,00:27:16,89
231,00:27:21,90
232,00:27:26,91
233,00:27:31,90
234,00:27:36,90
235,00:27:41,89
236,00:27:46,87
237,00:28:01,87
238,00:28:11,86
239,00:28:16,87
240,00:28:21,88
241,00:28:26,91
242,00:28:41,91
243,00:28:46,89
244,00:28:51,89
245,00:28:56,88
246,00:29:01,87
247,00:29:11,86
248,00:29:21,88
249,00:29:26,89
250,00:29:41,89
251,00:29:46,90
252,00:29:51,89
253,00:30:01,87
254,00:30:16,91
255,00:30:21,94
256,00:30:26,96
257,00:30:31,95
258,00:30:46,94
259,00:30:56,95
260,00:31:06,94
261,00:31:11,92
262,00:31:16,91
263,00:31:26,90
264,00:31:31,89
265,00:31:41,87
266,00:31:56,87
267,00:32:11,89
268,00:32:16,90
269,00:32:31,90
270,00:32:41,89
271,00:32:46,88
272,00:32:51,87
273,00:33:06,87
274,00:33:11,89
275,00:33:21,90
276,00:33:26,90
277,00:33:31,89
278,00:33:36,87
279,00:33:41,85
280,00:33:46,86
281,00:33:51,87
282,00:33:56,88
283,00:34:06,87
284,00:34:16,88
285,00:34:26,89
286,00:34:36,90
287,00:34:42,90
288,00:34:47,89
289,00:34:52,88
290,00:34:57,89
291,00:35:02,90
292,00:35:07,92
293,00:35:12,91
294,00:35:22,90
295,00:35:27,89
296,00:35:32,90
297,00:35:37,91
298,00:35:52,91
299,00:36:07,91
300,00:36:17,90
301,00:36:22,89
302,00:36:27,88
303,00:36:32,87
304,00:36:47,86
305,00:37:02,85
306,00:37:17,84
307,00:37:27,85
308,00:37:37,84
309,00:37:42,84
310,00:37:47,85
311,00:37:57,86
312,00:38:02,87
313,00:38:12,86
314,00:38:17,86
315,00:38:27,86
316,00:38:32,86
317,00:38:42,85
318,00:38:57,86
319,00:39:02,87
320,00:39:07,87
321,00:39:12,87
322,00:39:17,85
323,00:39:22,83
324,00:39:37,82
325,00:39:52,82
326,00:40:02,82
327,00:40:17,82
328,00:40:22,84
329,00:40:27,85
330,00:40:32,89
331,00:40:37,96
332,00:40:42,97
333,00:40:52,97
334,00:40:57,98
335,00:41:02,98
336,00:41:12,99
337,00:41:17,101
338,00:41:22,99
339,00:41:27,95
340,00:41:32,92
341,00:41:37,91
342,00:41:47,92
343,00:41:52,94
344,00:41:57,95
345,00:42:07,96
346,00:42:12,99
347,00:42:22,96
348,00:42:27,97
349,00:42:42,97
350,00:42:57,96
351,00:43:02,92
352,00:43:07,91
353,00:43:22,88
354,00:43:27,86
355,00:43:32,87
356,00:43:37,89
357,00:43:52,90
358,00:43:57,91
359,00:44:02,93
360,00:44:07,94
361,00:44:17,93
362,00:44:22,94
363,00:44:37,95
364,00:44:42,96
365,00:44:47,95
366,00:44:52,94
367,00:45:07,94
368,00:45:12,94
369,00:45:17,95
370,00:45:32,96
371,00:45:37,97
372,00:45:52,97
373,00:45:57,87
374,00:46:02,83
375,00:46:17,82
376,00:46:22,80
377,00:46:27,79
378,00:46:37,77
379,00:46:42,78
380,00:46:52,77
381,00:46:57,76
382,00:47:12,77
383,00:47:17,78
384,00:47:22,76
385,00:47:37,76
386,00:47:52,75
387,00:47:57,72
388,00:48:12,72
389,00:48:27,71
390,00:48:32,70
391,00:48:38,70
392,00:48:43,71
393,00:48:48,72
394,00:48:58,80
395,00:49:03,86
396,00:49:08,86
397,00:49:13,88
398,00:49:23,87
399,00:49:28,86
400,00:49:33,83
401,00:49:38,81
402,00:49:53,81
403,00:50:03,81
404,00:50:08,80
405,00:50:18,79
406,00:50:23,78
407,00:50:28,76
408,00:50:33,74
409,00:50:38,73
410,00:50:48,72
411,00:50:53,71
412,00:51:08,71
413,00:51:13,69
414,00:51:23,72
415,00:51:28,73
416,00:51:33,74
417,00:51:38,76
418,00:51:43,77
419,00:51:48,78
420,00:51:53,79
421,00:51:58,80
422,00:52:03,80
423,00:52:08,81
424,00:52:13,82
425,00:52:18,83
426,00:52:23,84
427,00:52:38,84
428,00:52:43,85
429,00:52:58,85
430,00:53:03,87
431,00:53:13,93
432,00:53:18,92
433,00:53:28,93
434,00:53:33,90
435,00:53:38,86
436,00:53:43,83
437,00:53:53,85
438,00:53:58,83
439,00:54:03,81
440,00:54:08,79
441,00:54:18,81
442,00:54:23,83
443,00:54:28,83
444,00:54:33,81
445,00:54:38,79
446,00:54:43,80
447,00:54:48,83
448,00:54:53,82
449,00:54:58,82
450,00:55:08,85
451,00:55:13,88
452,00:55:18,82
453,00:55:23,80
454,00:55:28,81
455,00:55:33,83
456,00:55:38,82
457,00:55:43,81
458,00:55:48,81
459,00:55:53,84
460,00:55:58,82
461,00:56:03,78
462,00:56:08,75
463,00:56:13,74
464,00:56:23,76
465,00:56:28,80
466,00:56:38,78
467,00:56:43,76
468,00:56:48,75
469,00:56:53,74
470,00:57:08,74
471,00:57:09,75
472,00:57:14,80
473,00:57:19,81
474,00:57:24,79
475,00:57:29,76
476,00:57:34,74
477,00:57:39,73
478,00:57:44,76
479,00:57:49,83
480,00:57:54,86
481,00:57:59,86
482,00:58:09,87
483,00:58:19,86
484,00:58:24,85
485,00:58:29,84
486,00:58:44,82
487,00:58:49,78
488,00:58:54,77
489,00:58:59,75
490,00:59:04,74
491,00:59:09,74
492,00:59:24,74
493,00:59:29,80
494,00:59:34,79
495,00:59:43,73
496,00:59:53,74
497,00:59:58,75
498,01:00:03,76
499,01:00:08,75
500,01:00:23,75
501,01:00:38,75
502,01:00:53,75
503,01:00:58,71
504,01:01:03,69
505,01:01:08,70
506,01:01:13,71
507,01:01:18,72
508,01:01:28,74
509,01:01:33,74
510,01:01:48,74
511,01:01:53,75
512,01:02:03,75
513,01:02:08,75
514,01:02:23,74
515,01:02:28,73
516,01:02:33,71
517,01:02:38,70
518,01:02:53,70
519,01:03:03,76
520,01:03:08,82
521,01:03:18,79
522,01:03:23,75
523,01:03:33,76
524,01:03:38,77
525,01:03:53,76
526,01:03:58,75
527,01:04:08,74
528,01:04:13,74
529,01:04:28,76
530,01:04:43,76
531,01:04:53,75
532,01:04:58,72
533,01:05:08,73
534,01:05:18,74
535,01:05:28,75
536,01:05:38,77
537,01:05:53,77
538,01:05:58,75
539,01:06:08,76
540,01:06:13,76
541,01:06:23,79
542,01:06:28,80
543,01:06:43,79
544,01:06:53,78
545,01:06:58,79
546,01:07:08,77
547,01:07:13,74
548,01:07:18,73
549,01:07:23,73
550,01:07:28,73
551,01:07:38,76
552,01:07:43,78
553,01:07:58,78
554,01:08:03,75
555,01:08:08,74
556,01:08:23,76
557,01:08:28,77
558,01:08:33,77
559,01:08:43,80
560,01:08:48,80
561,01:09:03,80
562,01:09:08,76
563,01:09:13,75
564,01:09:18,73
565,01:09:23,71
566,01:09:28,69
567,01:09:33,70
568,01:09:38,71
569,01:09:43,73
570,01:09:48,74
571,01:09:58,74
572,01:10:08,75
573,01:10:13,74
574,01:10:18,73
575,01:10:24,72
576,01:10:29,71
577,01:10:34,71
578,01:10:39,70
579,01:10:44,71
580,01:10:49,71
581,01:10:54,70
582,01:10:59,70
583,01:11:04,72
584,01:11:09,73
585,01:11:19,74
586,01:11:34,74
587,01:11:39,75
588,01:11:44,77
589,01:11:49,78
590,01:11:54,77
591,01:12:09,77
592,01:12:14,84
593,01:12:19,90
594,01:12:24,90
595,01:12:29,91
596,01:12:44,90
597,01:12:54,92
598,01:12:59,91
599,01:13:14,91
600,01:13:19,90
601,01:13:24,88
602,01:13:29,89
603,01:13:34,87
604,01:13:39,83
605,01:13:44,77
606,01:13:49,76
607,01:13:54,78
608,01:14:09,78
609,01:14:14,77
610,01:14:19,75
611,01:14:29,73
612,01:14:34,73
613,01:14:49,74
614,01:14:54,73
615,01:14:59,73
616,01:15:09,72
617,01:15:14,71
618,01:15:19,72
619,01:15:24,74
620,01:15:29,73
621,01:15:34,72
622,01:15:44,71
623,01:15:49,72
624,01:15:54,74
625,01:15:59,77
626,01:16:14,76
627,01:16:19,74
628,01:16:24,73
629,01:16:29,73
630,01:16:39,73
631,01:16:54,73
632,01:17:04,73
633,01:17:09,72
634,01:17:24,72
635,01:17:29,74
636,01:17:39,74
637,01:17:49,76
638,01:17:54,75
639,01:18:04,74
640,01:18:09,73
641,01:18:14,75
642,01:18:19,83
643,01:18:24,83
644,01:18:34,81
645,01:18:39,77
646,01:18:44,76
647,01:18:59,76
648,01:19:04,80
649,01:19:09,78
650,01:19:14,75
651,01:19:19,73
652,01:19:29,74
653,01:19:35,74
654,01:19:45,74
655,01:20:00,74
656,01:20:15,77
657,01:20:20,81
658,01:20:25,80
659,01:20:30,77
660,01:20:40,75
661,01:20:45,74
662,01:20:55,74
663,01:21:05,75
664,01:21:15,74
665,01:21:30,74
666,01:21:35,75
667,01:21:40,75
668,01:21:50,74
669,01:22:05,73
670,01:22:10,73
671,01:22:15,72
672,01:22:20,72
673,01:22:25,73
674,01:22:30,74
675,01:22:35,73
676,01:22:40,71
677,01:22:55,71
678,01:23:10,72
679,01:23:25,72
680,01:23:30,72
681,01:23:45,78
682,01:23:55,75
683,01:24:00,70
684,01:24:05,69
685,01:24:20,69
686,01:24:25,71
687,01:24:40,71
688,01:24:50,74
689,01:24:55,88
690,01:25:00,83
691,01:25:05,76
692,01:25:10,74
693,01:25:15,73
694,01:25:25,72
695,01:25:30,72
696,01:25:40,74
697,01:25:45,75
698,01:25:50,79
699,01:25:55,80
700,01:26:00,77
701,01:26:15,77
702,01:26:30,78
703,01:26:35,82
704,01:26:40,79
705,01:26:45,77
706,01:26:50,75
707,01:26:55,74
708,01:27:05,82
709,01:27:10,85
710,01:27:25,85
711,01:27:30,85
712,01:27:35,85
713,01:27:40,83
714,01:27:45,82
715,01:27:50,80
716,01:27:55,79
717,01:28:05,77
718,01:28:10,75
719,01:28:15,73
720,01:28:30,73
721,01:28:45,73
722,01:28:55,73
723,01:29:00,72
724,01:29:05,75
725,01:29:10,75
726,01:29:25,74
727,01:29:40,74
728,01:29:50,75
729,01:30:05,75
730,01:30:20,76
731,01:30:35,76
732,01:30:40,75
733,01:30:50,76
734,01:30:55,75
735,01:31:00,73
736,01:31:05,75
737,01:31:10,84
738,01:31:20,79
739,01:31:25,74
740,01:31:30,73
741,01:31:40,72
742,01:31:55,73
743,01:32:10,73
744,01:32:25,90
745,01:32:30,97
746,01:32:35,96
747,01:32:40,95
748,01:32:45,95
749,01:32:50,93
750,01:33:00,90
751,01:33:05,88
752,01:33:10,86
753,01:33:15,84
754,01:33:20,83
755,01:33:25,82
756,01:33:30,82
757,01:33:35,83
758,01:33:50,83
759,01:33:55,84
760,01:34:00,76
761,01:34:15,76
762,01:34:20,77
763,01:34:30,76
764,01:34:35,75
765,01:34:50,75
766,01:34:55,80
767,01:35:00,81
768,01:35:15,81
769,01:35:20,80
770,01:35:25,79
771,01:35:30,77
772,01:35:35,71
773,01:35:40,70
774,01:35:45,71
775,01:35:55,72
776,01:36:00,74
777,01:36:15,74
778,01:36:20,81
779,01:36:25,84
780,01:36:30,83
781,01:36:35,77
782,01:36:41,76
783,01:36:56,76
784,01:37:01,75
785,01:37:11,75
786,01:37:16,71
787,01:37:21,71
788,01:37:26,72
789,01:37:31,71
790,01:37:36,70
791,01:37:41,69
792,01:37:46,68
793,01:37:56,69
794,01:38:01,70
795,01:38:06,71
796,01:38:11,70
797,01:38:26,70
798,01:38:31,70
799,01:38:41,74
800,01:38:46,77
801,01:38:51,78
802,01:38:56,76
803,01:39:06,83
804,01:39:11,90
805,01:39:16,91
806,01:39:26,92
807,01:39:31,86
808,01:39:36,83
809,01:39:41,83
810,01:39:46,82
811,01:40:01,79
812,01:40:06,73
813,01:40:11,69
814,01:40:21,68
815,01:40:31,68
816,01:40:36,69
817,01:40:41,70
818,01:40:46,73
819,01:40:51,75
820,01:41:06,75
821,01:41:21,75
822,01:41:36,75
823,01:41:41,74
824,01:41:51,73
825,01:42:01,74
826,01:42:06,73
827,01:42:11,74
828,01:42:26,74
829,01:42:36,76
830,01:42:51,76
831,01:43:06,76
832,01:43:21,76
833,01:43:36,76
834,01:43:46,78
835,01:43:56,77
836,01:44:01,68
837,01:44:06,69
838,01:44:11,70
839,01:44:16,69
840,01:44:31,69
841,01:44:46,69
842,01:44:51,68
843,01:44:56,67
844,01:45:01,65
845,01:45:16,66
846,01:45:21,67
847,01:45:31,68
848,01:45:36,69
849,01:45:41,70
850,01:45:46,71
851,01:45:51,72
852,01:46:06,72
853,01:46:21,72
854,01:46:36,72
855,01:46:41,73
856,01:46:46,75
857,01:46:51,74
858,01:46:56,73
859,01:47:06,72
860,01:47:16,71
861,01:47:21,68
862,01:47:26,65
863,01:47:31,65
864,01:47:36,67
865,01:47:41,68
866,01:47:56,68
867,01:48:11,67
868,01:48:16,68
869,01:48:31,69
870,01:48:36,70
871,01:48:51,70
872,01:49:06,69
873,01:49:11,70
874,01:49:16,72
875,01:49:31,72
876,01:49:46,71
877,01:49:56,71
878,01:50:01,72
879,01:50:06,87
880,01:50:11,88
881,01:50:16,82
882,01:50:21,75
883,01:50:26,73
884,01:50:31,74
885,01:50:36,74
886,01:50:42,73
887,01:50:47,71
888,01:51:02,75
889,01:51:07,76
890,01:51:17,75
891,01:51:22,74
892,01:51:27,70
893,01:51:42,70
894,01:51:47,71
895,01:51:52,73
896,01:52:07,75
897,01:52:17,74
898,01:52:32,76
899,01:52:47,76
900,01:52:57,77
901,01:53:02,78
902,01:53:17,77
903,01:53:22,82
904,01:53:27,86
905,01:53:32,83
906,01:53:37,82
907,01:53:42,77
908,01:53:47,74
909,01:53:52,72
910,01:53:57,71
911,01:54:02,69
912,01:54:07,68
913,01:54:12,68
914,01:54:17,68
915,01:54:22,69
916,01:54:37,69
917,01:54:42,71
918,01:54:47,72
919,01:55:02,72
920,01:55:17,72
921,01:55:32,72
922,01:55:37,73
923,01:55:42,76
924,01:55:57,76
925,01:56:12,78
926,01:56:17,79
927,01:56:22,78
928,01:56:27,77
929,01:56:32,75
930,01:56:37,76
931,01:56:42,77
932,01:56:47,76
933,01:56:52,74
934,01:56:57,73
935,01:57:12,73
936,01:57:27,74
937,01:57:37,75
938,01:57:42,76
939,01:57:47,77
940,01:57:52,77
941,01:57:57,76
942,01:58:12,74
943,01:58:17,75
944,01:58:22,76
945,01:58:37,76
946,01:58:52,75
947,01:58:57,73
948,01:59:02,72
949,01:59:07,71
950,01:59:12,72
951,01:59:22,73
952,01:59:32,72
953,01:59:37,71
954,01:59:42,68
955,01:59:47,66
956,01:59:52,65
957,01:59:57,65
958,02:00:07,66
959,02:00:12,67
960,02:00:17,68
961,02:00:22,67
962,02:00:37,68
963,02:00:52,68
964,02:01:02,70
965,02:01:07,71
966,02:01:12,71
967,02:01:17,70
968,02:01:27,72
969,02:01:32,71
970,02:01:37,70
971,02:01:42,68
972,02:01:57,68
973,02:02:07,69
974,02:02:22,70
975,02:02:27,73
976,02:02:32,73
977,02:02:37,74
978,02:02:47,86
979,02:02:52,90
980,02:03:02,91
981,02:03:17,90
982,02:03:22,88
983,02:03:27,84
984,02:03:32,81
985,02:03:37,80
986,02:03:42,78
987,02:03:47,77
988,02:03:57,77
989,02:04:02,74
990,02:04:07,72
991,02:04:12,71
992,02:04:27,72
993,02:04:32,76
994,02:04:37,74
995,02:04:42,72
996,02:04:47,71
997,02:05:02,71
998,02:05:12,72
999,02:05:17,73
1000,02:05:22,71
1001,02:05:27,70
1002,02:05:42,70
1003,02:05:47,65
1004,02:05:52,63
1005,02:06:02,65
1006,02:06:17,65
1007,02:06:32,65
1008,02:06:37,67
1009,02:06:42,68
1010,02:06:47,69
1011,02:06:52,70
1012,02:07:02,69
1013,02:07:07,67
1014,02:07:22,68
1015,02:07:27,67
1016,02:07:37,66
1017,02:07:52,68
1018,02:08:07,68
1019,02:08:22,68
1020,02:08:27,67
1021,02:08:42,67
1022,02:08:52,68
1023,02:09:07,68
1024,02:09:22,68
1025,02:09:32,69
1026,02:09:47,70
1027,02:09:52,71
1028,02:10:07,71
1029,02:10:22,71
1030,02:10:32,70
1031,02:10:42,71
1032,02:10:57,71
1033,02:11:02,67
1034,02:11:17,67
1035,02:11:22,69
1036,02:11:37,69
1037,02:11:42,71
1038,02:11:47,75
1039,02:11:57,74
1040,02:12:12,74
1041,02:12:27,74
1042,02:12:32,72
1043,02:12:47,72
1044,02:12:48,73
1045,02:13:03,73
1046,02:13:08,72
1047,02:13:13,71
1048,02:13:23,70
1049,02:13:33,71
1050,02:13:43,72
1051,02:13:48,71
1052,02:13:58,70
1053,02:14:03,68
1054,02:14:08,67
1055,02:14:23,66
1056,02:14:33,67
1057,02:14:48,67
1058,02:14:53,68
1059,02:15:08,68
1060,02:15:23,68
1061,02:15:38,68
1062,02:15:43,67
1063,02:15:58,67
1064,02:16:03,69
1065,02:16:08,71
1066,02:16:13,73
1067,02:16:18,75
1068,02:16:28,74
1069,02:16:33,73
1070,02:16:43,71
1071,02:16:49,67
1072,02:16:54,66
1073,02:17:09,67
1074,02:17:24,67
1075,02:17:39,68
1076,02:17:49,69
1077,02:17:54,70
1078,02:17:59,71
1079,02:18:04,72
1080,02:18:19,72
1081,02:18:24,71
1082,02:18:39,71
1083,02:18:49,70
1084,02:18:54,71
1085,02:19:09,72
1086,02:19:14,73
1087,02:19:24,71
1088,02:19:29,70
1089,02:19:34,68
1090,02:19:39,67
1091,02:19:54,66
1092,02:20:04,67
1093,02:20:19,67
1094,02:20:29,68
1095,02:20:34,69
1096,02:20:49,68
1097,02:21:04,68
1098,02:21:09,68
1099,02:21:14,70
1100,02:21:19,71
1101,02:21:24,73
1102,02:21:29,76
1103,02:21:34,77
1104,02:21:44,76
1105,02:21:49,73
1106,02:21:54,67
1107,02:21:59,68
1108,02:22:09,69
1109,02:22:24,72
1110,02:22:29,71
1111,02:22:34,66
1112,02:22:39,65
1113,02:22:49,66
1114,02:22:59,67
1115,02:23:04,70
1116,02:23:09,74
1117,02:23:24,72
1118,02:23:29,66
1119,02:23:34,64
1120,02:23:39,65
1121,02:23:44,67
1122,02:23:59,67
1123,02:24:14,66
1124,02:24:29,66
1125,02:24:34,66
1126,02:24:39,67
1127,02:24:54,67
1128,02:25:09,68
1129,02:25:24,68
1130,02:25:39,68
1131,02:25:44,68
1132,02:25:49,70
1133,02:25:54,69
1134,02:25:59,66
1135,02:26:04,62
1136,02:26:19,70
1137,02:26:29,68
1138,02:26:44,68
1139,02:26:59,68
1140,02:27:09,67
1141,02:27:14,68
1142,02:27:19,69
1143,02:27:24,70
1144,02:27:34,72
1145,02:27:39,73
1146,02:27:44,83
1147,02:27:49,86
1148,02:27:54,86
1149,02:28:09,86
1150,02:28:13,87
1151,02:28:23,86
1152,02:28:28,85
1153,02:28:33,86
1154,02:28:43,76
1155,02:28:48,72
1156,02:28:53,71
1157,02:28:58,67
1158,02:29:08,68
1159,02:29:13,69
1160,02:29:23,68
1161,02:29:28,66
1162,02:29:33,65
1163,02:29:43,64
1164,02:29:53,63
1165,02:29:58,62
1166,02:30:03,61
1167,02:30:08,62
1168,02:30:13,61
1169,02:30:23,60
1170,02:30:28,62
1171,02:30:33,64
1172,02:30:38,63
1173,02:30:43,64
1174,02:30:48,65
1175,02:30:53,66
1176,02:30:58,66
1177,02:31:13,66
1178,02:31:18,67
1179,02:31:23,69
1180,02:31:28,68
1181,02:31:33,62
1182,02:31:38,59
1183,02:31:48,60
1184,02:32:03,61
1185,02:32:08,62
1186,02:32:13,63
1187,02:32:23,64
1188,02:32:28,65
1189,02:32:33,64
1190,02:32:38,61
1191,02:32:43,59
1192,02:32:58,59
1193,02:33:08,58
1194,02:33:13,57
1195,02:33:23,59
1196,02:33:33,60
1197,02:33:38,62
1198,02:33:43,64
1199,02:33:48,65
1200,02:33:58,63
1201,02:34:08,62
1202,02:34:13,61
1203,02:34:19,61
1204,02:34:29,62
1205,02:34:34,63
1206,02:34:39,65
1207,02:34:44,66
1208,02:34:49,76
1209,02:34:54,79
1210,02:35:04,78
1211,02:35:09,77
1212,02:35:14,68
1213,02:35:29,67
1214,02:35:34,65
1215,02:35:44,64
1216,02:35:49,63
1217,02:35:54,63
1218,02:36:09,63
1219,02:36:19,64
1220,02:36:34,65
1221,02:36:39,66
1222,02:36:49,67
1223,02:37:04,66
1224,02:37:09,67
1225,02:37:19,66
1226,02:37:34,66
1227,02:37:49,66
1228,02:37:54,66
1229,02:38:09,66
1230,02:38:24,66
1231,02:38:29,65
1232,02:38:34,65
1233,02:38:49,66
1234,02:38:59,65
1235,02:39:09,66
1236,02:39:24,66
1237,02:39:39,66
1238,02:39:54,66
1239,02:39:59,67
1240,02:40:04,70
1241,02:40:09,72
1242,02:40:14,71
1243,02:40:24,73
1244,02:40:29,72
1245,02:40:34,70
1246,02:40:39,70
1247,02:40:54,70
1248,02:41:09,70
1249,02:41:14,69
1250,02:41:19,67
1251,02:41:24,66
1252,02:41:29,66
1253,02:41:39,67
1254,02:41:44,68
1255,02:41:49,69
1256,02:41:54,70
1257,02:42:09,70
1258,02:42:14,69
1259,02:42:19,68
1260,02:42:34,68
1261,02:42:49,68
1262,02:42:54,69
1263,02:43:04,67
1264,02:43:09,64
1265,02:43:19,66
1266,02:43:24,68
1267,02:43:29,69
1268,02:43:39,66
1269,02:43:44,62
1270,02:43:49,63
1271,02:43:54,64
1272,02:43:59,67
1273,02:44:09,68
1274,02:44:24,68
1275,02:44:39,68
1276,02:44:44,69
1277,02:44:54,68
1278,02:45:04,67
1279,02:45:19,67
1280,02:45:34,67
1281,02:45:35,68
1282,02:45:50,67
1283,02:46:05,65
1284,02:46:10,63
1285,02:46:15,63
1286,02:46:30,64
1287,02:46:45,64
1288,02:47:00,64
1289,02:47:10,65
1290,02:47:15,66
1291,02:47:20,67
1292,02:47:25,68
1293,02:47:40,68
1294,02:47:55,68
1295,02:48:05,69
1296,02:48:10,70
1297,02:48:15,74
1298,02:48:20,75
1299,02:48:25,74
1300,02:48:40,73
1301,02:48:50,72
1302,02:49:00,71
1303,02:49:05,70
1304,02:49:20,69
1305,02:49:30,70
1306,02:49:45,70
1307,02:49:50,69
1308,02:49:55,69
1309,02:50:05,70
1310,02:50:10,73
1311,02:50:15,74
1312,02:50:25,73
1313,02:50:30,70
1314,02:50:35,68
1315,02:50:45,69
1316,02:50:50,70
1317,02:50:55,69
1318,02:51:00,68
1319,02:51:05,69
1320,02:51:10,70
1321,02:51:25,71
1322,02:51:30,72
1323,02:51:40,70
1324,02:51:45,68
1325,02:51:50,63
1326,02:51:55,61
1327,02:52:00,60
1328,02:52:10,61
1329,02:52:15,62
1330,02:52:20,64
1331,02:52:25,65
1332,02:52:30,67
1333,02:52:45,67
1334,02:52:50,70
1335,02:52:55,70
1336,02:53:00,71
1337,02:53:05,70
1338,02:53:15,71
1339,02:53:20,72
1340,02:53:25,71
1341,02:53:30,70
1342,02:53:45,69
1343,02:53:50,67
1344,02:53:55,68
1345,02:54:00,69
1346,02:54:05,70
1347,02:54:20,70
1348,02:54:25,68
1349,02:54:35,66
1350,02:54:40,64
1351,02:54:45,62
1352,02:54:55,63
1353,02:55:00,64
1354,02:55:05,63
1355,02:55:10,65
1356,02:55:15,66
1357,02:55:20,69
1358,02:55:25,70
1359,02:55:30,69
1360,02:55:40,71
1361,02:55:45,74
