,Time,Heart
162,00:19:43,73
163,00:19:48,68
164,00:19:58,71
165,00:20:03,76
166,00:20:13,75
167,00:20:23,76
168,00:20:33,75
169,00:20:38,74
170,00:20:43,73
171,00:20:53,72
172,00:21:03,71
173,00:21:08,70
174,00:21:13,70
175,00:21:18,70
176,00:21:23,71
177,00:21:28,72
178,00:21:33,72
179,00:21:38,71
180,00:21:53,71
181,00:21:58,71
182,00:22:03,73
183,00:22:08,77
184,00:22:13,78
185,00:22:23,79
186,00:22:38,79
187,00:22:48,79
188,00:22:58,78
189,00:23:13,77
190,00:23:28,77
191,00:23:43,77
192,00:23:48,78
193,00:23:53,78
194,00:23:58,77
195,00:24:03,75
196,00:24:08,71
197,00:24:13,69
198,00:24:18,70
199,00:24:33,71
200,00:24:38,77
201,00:24:43,77
202,00:24:48,76
203,00:24:53,75
204,00:24:58,74
205,00:25:03,73
206,00:25:13,73
207,00:25:18,73
208,00:25:23,72
209,00:25:28,71
210,00:25:33,72
211,00:25:38,72
212,00:25:48,71
213,00:25:58,72
214,00:26:03,75
215,00:26:13,74
216,00:26:23,75
217,00:26:28,74
218,00:26:33,74
219,00:26:38,75
220,00:26:43,74
221,00:26:48,75
222,00:27:03,76
223,00:27:08,81
224,00:27:13,80
225,00:27:18,79
226,00:27:23,76
227,00:27:28,75
228,00:27:33,73
229,00:27:43,72
230,00:27:48,73
231,00:27:53,72
232,00:28:03,71
233,00:28:18,71
234,00:28:28,72
235,00:28:38,74
236,00:28:43,75
237,00:28:48,76
238,00:28:53,77
239,00:28:58,77
240,00:29:08,76
241,00:29:23,76
242,00:29:33,75
243,00:29:48,75
244,00:29:53,72
245,00:29:58,69
246,00:30:03,68
247,00:30:08,69
248,00:30:13,70
249,00:30:18,71
250,00:30:33,71
251,00:30:38,74
252,00:30:43,74
253,00:30:48,72
254,00:30:54,71
255,00:31:09,71
256,00:31:14,72
257,00:31:19,72
258,00:31:24,72
259,00:31:29,71
260,00:31:34,70
261,00:31:49,69
262,00:31:54,73
263,00:31:59,74
264,00:32:09,71
265,00:32:19,70
266,00:32:34,70
267,00:32:39,69
268,00:32:49,72
269,00:32:54,80
270,00:32:59,81
271,00:33:09,78
272,00:33:14,73
273,00:33:19,69
274,00:33:29,71
275,00:33:39,71
276,00:33:49,72
277,00:34:04,72
278,00:34:09,73
279,00:34:14,72
280,00:34:19,71
281,00:34:24,69
282,00:34:29,68
283,00:34:34,69
284,00:34:44,70
285,00:34:59,70
286,00:37:15,58
287,00:37:30,58
288,00:37:35,59
289,00:37:50,59
290,00:38:05,59
291,00:38:10,61
292,00:38:25,61
293,00:38:40,61
294,00:38:45,62
295,00:38:55,62
296,00:39:10,62
297,00:39:15,63
298,00:39:25,79
299,00:39:30,80
300,00:39:35,78
301,00:39:40,79
302,00:39:50,80
303,00:40:00,81
304,00:40:15,81
305,00:40:30,81
306,00:40:35,82
307,00:40:50,82
308,00:40:55,85
309,00:41:00,86
310,00:41:09,84
311,00:41:24,83
312,00:41:34,82
313,00:41:39,84
314,00:41:44,85
315,00:41:59,85
316,00:42:04,86
317,00:42:14,87
318,00:42:24,83
319,00:42:34,78
320,00:42:39,74
321,00:42:49,75
322,00:42:54,79
323,00:42:59,87
324,00:43:04,84
325,00:43:09,83
326,00:43:24,84
327,00:43:39,83
328,00:43:44,82
329,00:43:49,84
330,00:43:54,84
331,00:43:59,106
332,00:44:04,113
333,00:44:09,117
334,00:44:14,118
335,00:44:19,119
336,00:44:29,120
337,00:44:39,119
338,00:44:44,120
339,00:44:49,120
340,00:44:54,121
341,00:45:04,124
342,00:45:09,123
343,00:45:19,119
344,00:45:24,114
345,00:45:29,105
346,00:45:34,102
347,00:45:39,105
348,00:45:44,101
349,00:45:49,96
350,00:45:54,88
351,00:45:59,80
352,00:46:04,83
353,00:46:09,81
354,00:46:14,78
355,00:46:19,76
356,00:46:24,75
357,00:46:29,77
358,00:46:34,83
359,00:46:40,90
360,00:46:45,94
361,00:46:50,95
362,00:47:00,98
363,00:47:05,100
364,00:47:10,97
365,00:47:15,87
366,00:47:20,77
367,00:47:25,70
368,00:47:30,71
369,00:47:35,73
370,00:47:40,71
371,00:47:45,69
372,00:47:50,68
373,00:47:55,69
374,00:48:05,71
375,00:48:20,72
376,00:48:30,73
377,00:48:35,74
378,00:48:40,72
379,00:48:50,73
380,00:48:55,75
381,00:49:00,76
382,00:49:05,77
383,00:49:10,78
384,00:49:15,78
385,00:49:20,87
386,00:49:25,86
387,00:49:30,79
388,00:49:35,72
389,00:49:40,66
390,00:49:45,67
391,00:49:50,68
392,00:49:55,68
393,00:50:05,67
394,00:50:10,66
395,00:50:15,66
396,00:50:25,65
397,00:50:35,63
398,00:50:40,65
399,00:50:45,67
400,00:51:00,67
401,00:51:05,68
402,00:51:10,67
403,00:51:15,69
404,00:51:30,68
405,00:51:40,67
406,00:51:45,67
407,00:51:50,68
408,00:51:55,75
409,00:52:00,77
410,00:52:05,74
411,00:52:10,69
412,00:52:15,66
413,00:52:20,65
414,00:52:25,63
415,00:52:30,61
416,00:52:40,62
417,00:52:45,63
418,00:53:00,64
419,00:53:10,63
420,00:53:25,63
421,00:53:30,64
422,00:53:40,63
423,00:53:45,62
424,00:53:50,65
425,00:53:55,67
426,00:54:05,65
427,00:54:10,62
428,00:54:15,59
429,00:54:30,59
430,00:54:35,58
431,00:54:40,60
432,00:54:45,61
433,00:54:50,62
434,00:55:00,63
435,00:55:05,64
436,00:55:10,63
437,00:55:16,64
438,00:55:21,66
439,00:55:36,67
440,00:55:41,68
441,00:55:56,68
442,00:56:06,67
443,00:56:11,66
444,00:56:16,65
445,00:56:21,64
446,00:56:26,65
447,00:56:31,64
448,00:56:36,63
449,00:56:46,61
450,00:56:51,60
451,00:56:56,58
452,00:57:01,57
453,00:57:06,56
454,00:57:11,55
455,00:57:16,55
456,00:57:21,61
457,00:57:26,64
458,00:57:31,66
459,00:57:46,66
460,00:57:51,69
461,00:58:01,67
462,00:58:06,66
463,00:58:12,64
464,00:58:17,63
465,00:58:22,60
466,00:58:27,61
467,00:58:32,62
468,00:58:42,61
469,00:58:47,59
470,00:58:52,60
471,00:58:57,61
472,00:59:02,58
473,00:59:12,59
474,00:59:17,57
475,00:59:22,55
476,00:59:27,58
477,00:59:32,61
478,00:59:37,62
479,00:59:42,64
480,00:59:47,62
481,00:59:52,59
482,00:59:57,57
483,01:00:02,60
484,01:00:07,62
485,01:00:12,63
486,01:00:17,62
487,01:00:22,62
488,01:00:32,62
489,01:00:37,63
490,01:00:42,63
491,01:00:47,61
492,01:00:52,59
493,01:00:57,59
494,01:01:02,58
495,01:01:07,57
496,01:01:12,60
497,01:01:17,58
498,01:01:22,60
499,01:01:27,61
500,01:01:42,63
501,01:01:47,62
502,01:01:52,60
503,01:02:02,62
504,01:02:07,61
505,01:02:12,63
506,01:02:17,62
507,01:02:32,62
508,01:02:37,60
509,01:02:42,59
510,01:02:52,61
511,01:02:57,69
512,01:03:02,75
513,01:03:07,76
514,01:03:12,77
515,01:03:17,71
516,01:03:24,66
517,01:03:29,60
518,01:03:34,56
519,01:03:44,57
520,01:03:54,57
521,01:04:09,58
522,01:04:14,56
523,01:04:24,54
524,01:04:29,58
525,01:04:34,58
526,01:04:39,58
527,01:04:44,60
528,01:04:49,61
529,01:04:54,62
530,01:04:59,64
531,01:05:04,65
532,01:05:09,66
533,01:05:14,62
534,01:05:19,61
535,01:05:24,62
536,01:05:39,62
537,01:05:44,63
538,01:05:49,64
539,01:05:54,62
540,01:06:04,61
541,01:06:14,60
542,01:06:24,61
543,01:06:30,62
544,01:06:35,63
545,01:06:40,62
546,01:06:45,63
547,01:07:00,61
548,01:07:10,59
549,01:07:15,58
550,01:07:20,56
551,01:07:25,58
552,01:07:30,59
553,01:07:35,60
554,01:07:40,61
555,01:07:45,62
556,01:07:50,63
557,01:07:55,64
558,01:08:05,63
559,01:08:10,61
560,01:08:15,60
561,01:08:25,61
562,01:08:30,60
563,01:08:45,62
564,01:08:50,63
565,01:09:00,61
566,01:09:05,59
567,01:09:20,59
568,01:09:31,58
569,01:09:41,59
570,01:09:46,60
571,01:09:51,61
572,01:10:06,61
573,01:10:16,60
574,01:10:21,58
575,01:10:31,57
576,01:10:36,56
577,01:10:46,57
578,01:10:51,58
579,01:10:56,59
580,01:11:01,60
581,01:11:06,61
582,01:11:11,60
583,01:11:26,60
584,01:11:31,62
585,01:11:36,61
586,01:11:46,60
587,01:11:56,61
588,01:12:01,62
589,01:12:06,61
590,01:12:16,60
591,01:12:31,60
592,01:12:46,60
593,01:12:52,62
594,01:13:02,63
595,01:13:07,64
596,01:13:12,63
597,01:13:22,64
598,01:13:27,62
599,01:13:32,61
600,01:13:42,60
601,01:13:57,60
602,01:14:02,58
603,01:14:12,59
604,01:14:17,60
605,01:14:22,61
606,01:14:32,60
607,01:14:42,61
608,01:14:57,61
609,01:15:12,61
610,01:15:22,62
611,01:15:37,62
612,01:15:47,60
613,01:15:52,61
614,01:15:57,60
615,01:16:02,61
616,01:16:07,62
617,01:16:17,59
618,01:16:23,59
619,01:16:28,58
620,01:16:43,58
621,01:16:48,57
622,01:16:53,59
623,01:16:58,60
624,01:17:03,61
625,01:17:08,59
626,01:17:23,59
627,01:17:28,58
628,01:17:33,59
629,01:17:38,60
630,01:17:43,61
631,01:17:48,62
632,01:17:53,61
633,01:17:58,60
634,01:18:13,58
635,01:18:23,59
636,01:18:28,60
637,01:18:33,61
638,01:18:38,59
639,01:18:53,61
640,01:18:58,59
641,01:19:03,59
642,01:19:08,59
643,01:19:13,59
644,01:19:18,59
645,01:19:23,60
646,01:19:33,61
647,01:19:38,60
648,01:19:53,60
649,01:20:08,60
650,01:20:23,59
651,01:20:38,59
652,01:22:54,61
653,01:23:04,60
654,01:23:19,59
655,01:23:29,58
656,01:23:34,57
657,01:23:39,58
658,01:23:44,59
659,01:23:49,60
660,01:24:04,59
661,01:24:19,60
662,01:24:24,61
663,01:24:39,60
664,01:24:49,59
665,01:24:54,60
666,01:24:59,61
667,01:25:09,63
668,01:25:19,62
669,01:25:24,61
670,01:25:29,60
671,01:25:34,59
672,01:25:39,60
673,01:25:44,61
674,01:25:49,59
675,01:25:59,58
676,01:26:09,59
677,01:26:24,59
678,01:26:30,58
679,01:26:45,57
680,01:26:50,56
681,01:27:05,55
682,01:27:10,56
683,01:27:15,55
684,01:27:25,54
685,01:27:30,56
686,01:27:35,57
687,01:27:45,56
688,01:27:50,55
689,01:28:00,56
690,01:28:05,58
691,01:28:10,59
692,01:28:15,58
693,01:28:25,56
694,01:28:30,54
695,01:28:35,55
696,01:28:50,56
697,01:28:55,57
698,01:29:05,58
699,01:29:10,59
700,01:29:25,59
701,01:29:30,58
702,01:29:40,58
703,01:29:45,58
704,01:29:55,57
705,01:30:00,59
706,01:30:05,60
707,01:30:10,59
708,01:30:20,58
709,01:30:25,57
710,01:30:35,56
711,01:30:40,54
712,01:30:45,56
713,01:30:50,57
714,01:30:55,59
715,01:31:00,60
716,01:31:05,61
717,01:31:10,60
718,01:31:15,59
719,01:31:25,60
720,01:31:40,58
721,01:31:50,59
722,01:32:00,60
723,01:32:05,59
724,01:32:10,58
725,01:32:15,57
726,01:32:20,58
727,01:32:25,59
728,01:32:35,60
729,01:32:50,59
730,01:32:55,58
731,01:33:10,58
732,01:33:15,59
733,01:33:25,58
734,01:33:30,56
735,01:33:40,55
736,01:33:45,54
737,01:33:50,53
738,01:33:55,55
739,01:34:00,56
740,01:34:05,59
741,01:34:10,60
742,01:34:20,61
743,01:34:25,60
744,01:34:35,59
745,01:34:50,59
746,01:35:05,59
747,01:35:15,61
748,01:35:20,60
749,01:35:25,59
750,01:35:40,59
751,01:35:55,59
752,01:36:00,57
753,01:36:05,57
754,01:36:15,58
755,01:36:20,57
756,01:36:25,57
757,01:36:31,58
758,01:36:36,59
759,01:36:41,60
760,01:36:46,58
761,01:36:56,57
762,01:37:11,57
763,01:37:16,59
764,01:37:31,59
765,01:37:46,58
766,01:37:51,57
767,01:37:56,58
768,01:38:06,59
769,01:38:11,58
770,01:38:16,55
771,01:38:21,56
772,01:38:26,55
773,01:38:31,56
774,01:38:36,57
775,01:38:41,58
776,01:38:56,58
777,01:39:11,57
778,01:39:16,55
779,01:39:21,56
780,01:39:31,58
781,01:39:36,59
782,01:39:41,58
783,01:39:46,58
784,01:39:51,58
785,01:39:56,66
786,01:40:01,80
787,01:40:06,81
788,01:40:21,81
789,01:40:26,82
790,01:40:41,82
791,01:40:46,87
792,01:40:56,84
793,01:41:01,80
794,01:41:06,70
795,01:41:11,68
796,01:41:16,67
797,01:41:21,65
798,01:41:26,63
799,01:41:31,62
800,01:41:36,60
801,01:41:41,60
802,01:41:46,61
803,01:42:01,61
804,01:42:06,62
805,01:42:11,63
806,01:42:17,64
807,01:42:22,65
808,01:42:27,65
809,01:42:32,64
810,01:42:37,62
811,01:42:42,61
812,01:42:52,62
813,01:43:02,65
814,01:43:07,62
815,01:43:12,60
816,01:43:22,59
817,01:43:27,59
818,01:43:37,60
819,01:43:42,62
820,01:43:47,63
821,01:43:52,64
822,01:43:57,63
823,01:44:02,62
824,01:44:12,61
825,01:44:27,61
826,01:44:32,62
827,01:44:47,62
828,01:45:02,60
829,01:45:12,60
830,01:45:17,61
831,01:45:23,60
832,01:45:38,61
833,01:45:43,60
834,01:45:48,59
835,01:45:58,58
836,01:46:08,60
837,01:46:13,61
838,01:46:18,60
839,01:46:33,60
840,01:46:38,59
841,01:46:43,60
842,01:46:53,61
843,01:46:58,62
844,01:47:03,63
845,01:47:18,63
846,01:47:23,61
847,01:47:28,60
848,01:47:43,60
849,01:47:58,61
850,01:48:13,60
851,01:48:28,60
852,01:48:43,60
853,01:48:53,60
854,01:48:59,60
855,01:49:09,61
856,01:49:14,63
857,01:49:19,62
858,01:49:34,62
859,01:49:39,61
860,01:49:44,60
861,01:49:54,59
862,01:50:09,59
863,01:50:19,60
864,01:50:29,61
865,01:50:39,60
866,01:50:54,60
867,01:50:59,59
868,01:51:14,60
869,01:51:24,59
870,01:51:29,58
871,01:51:34,59
872,01:51:49,59
873,01:52:04,59
874,01:52:09,60
875,01:52:24,59
876,01:52:29,59
877,01:52:44,60
878,01:52:49,61
879,01:52:54,62
880,01:53:04,60
881,01:53:09,60
882,01:53:14,61
883,01:53:19,60
884,01:53:34,60
885,01:53:49,61
886,01:53:59,60
887,01:54:04,59
888,01:54:09,58
889,01:54:19,59
890,01:54:24,60
891,01:54:39,60
892,01:54:44,62
893,01:54:49,61
894,01:54:54,60
895,01:55:09,60
896,01:55:24,60
897,01:55:29,61
898,01:55:39,60
899,01:55:49,61
900,01:55:54,62
901,01:56:09,62
902,01:56:19,60
903,01:56:24,59
904,01:56:29,59
905,01:56:35,60
906,01:56:45,62
907,01:56:55,75
908,01:57:00,83
909,01:57:05,79
910,01:57:10,77
911,01:57:15,78
912,01:57:30,78
913,01:57:45,73
914,01:57:50,66
915,01:57:55,63
916,01:58:00,61
917,01:58:05,60
918,01:58:10,61
919,01:58:15,59
920,01:58:30,60
921,01:58:45,60
922,01:59:00,60
923,01:59:05,62
924,01:59:10,63
925,01:59:15,62
926,01:59:25,63
927,01:59:30,62
928,01:59:35,61
929,01:59:40,60
930,01:59:46,59
931,01:59:51,58
932,01:59:56,59
933,02:00:01,60
934,02:00:16,59
935,02:00:31,60
936,02:00:46,59
937,02:01:01,59
938,02:01:06,64
939,02:01:11,70
940,02:01:16,72
941,02:01:21,68
942,02:01:26,62
943,02:01:31,61
944,02:01:36,60
945,02:01:51,60
946,02:02:01,60
947,02:02:06,61
948,02:02:11,59
949,02:02:21,60
950,02:02:26,59
951,02:02:31,60
952,02:02:46,62
953,02:02:51,66
954,02:02:56,69
955,02:03:11,71
956,02:03:16,85
957,02:03:26,75
958,02:03:31,67
959,02:03:36,64
960,02:03:41,61
961,02:03:46,60
962,02:03:51,60
963,02:03:56,61
964,02:04:01,60
965,02:04:06,58
966,02:04:16,60
967,02:04:21,61
968,02:04:31,60
969,02:04:36,59
970,02:04:41,58
971,02:04:46,57
972,02:04:56,59
973,02:05:01,60
974,02:05:16,61
975,02:05:21,60
976,02:05:36,61
977,02:05:41,60
978,02:05:46,59
979,02:05:51,58
980,02:06:01,62
981,02:06:06,71
982,02:06:11,76
983,02:06:16,77
984,02:06:21,76
985,02:06:26,72
986,02:06:31,73
987,02:06:36,76
988,02:06:41,91
989,02:06:46,95
990,02:06:51,91
991,02:06:56,90
992,02:07:01,83
993,02:07:06,73
994,02:07:11,64
995,02:07:16,60
996,02:07:21,58
997,02:07:26,57
998,02:07:41,57
999,02:07:46,56
1000,02:07:51,55
1001,02:07:56,54
1002,02:08:01,55
1003,02:08:06,57
1004,02:08:12,59
1005,02:08:17,60
1006,02:08:22,61
1007,02:08:27,63
1008,02:08:32,62
1009,02:08:37,61
1010,02:08:42,60
1011,02:08:52,59
1012,02:09:02,60
1013,02:09:07,62
1014,02:09:12,61
1015,02:09:27,60
1016,02:09:32,59
1017,02:09:37,57
1018,02:09:42,56
1019,02:09:47,57
1020,02:09:52,58
1021,02:09:57,60
1022,02:10:02,62
1023,02:10:12,59
1024,02:10:27,58
1025,02:10:42,60
1026,02:10:47,62
1027,02:10:52,63
1028,02:10:57,64
1029,02:11:02,63
1030,02:11:07,61
1031,02:11:12,60
1032,02:11:22,59
1033,02:11:27,58
1034,02:11:37,59
1035,02:11:42,59
1036,02:11:47,58
1037,02:11:52,56
1038,02:11:57,55
1039,02:12:02,56
1040,02:12:12,58
1041,02:12:17,60
1042,02:12:27,61
1043,02:12:37,62
1044,02:12:42,62
1045,02:12:47,60
1046,02:12:52,59
1047,02:13:02,60
1048,02:13:12,58
1049,02:13:22,59
1050,02:13:27,60
1051,02:13:32,61
1052,02:13:37,62
1053,02:13:42,62
1054,02:13:47,61
1055,02:13:52,59
1056,02:13:57,58
1057,02:14:02,57
1058,02:14:08,58
1059,02:14:13,59
1060,02:14:23,61
1061,02:14:28,60
1062,02:14:43,60
1063,02:14:58,60
1064,02:15:03,62
1065,02:15:13,63
1066,02:15:23,63
1067,02:15:28,61
1068,02:15:33,60
1069,02:15:38,60
1070,02:15:43,61
1071,02:15:48,62
1072,02:16:03,62
1073,02:16:08,61
1074,02:16:18,59
1075,02:16:23,58
1076,02:16:33,59
1077,02:16:38,60
1078,02:16:43,61
1079,02:16:58,61
1080,02:17:03,63
1081,02:17:13,62
1082,02:17:23,61
1083,02:17:38,61
1084,02:17:43,62
1085,02:17:48,63
1086,02:17:53,66
1087,02:17:58,67
1088,02:18:03,64
1089,02:18:08,61
1090,02:18:23,61
1091,02:18:33,62
1092,02:18:38,63
1093,02:18:43,65
1094,02:18:53,62
1095,02:19:03,61
1096,02:19:08,59
1097,02:19:13,57
1098,02:19:18,58
1099,02:19:23,59
1100,02:19:28,60
1101,02:19:33,61
1102,02:19:43,62
1103,02:19:48,66
1104,02:19:53,78
1105,02:19:58,85
1106,02:20:03,85
1107,02:20:08,82
1108,02:20:13,80
1109,02:20:18,78
1110,02:20:23,75
1111,02:20:28,70
1112,02:20:33,64
1113,02:20:38,63
1114,02:20:43,62
1115,02:20:48,61
1116,02:20:53,60
1117,02:20:58,59
1118,02:21:08,60
1119,02:21:18,61
1120,02:21:23,63
1121,02:21:28,66
1122,02:21:33,65
1123,02:21:38,65
1124,02:21:48,64
1125,02:21:53,63
1126,02:21:58,62
1127,02:22:08,61
1128,02:22:13,60
1129,02:22:18,59
1130,02:22:23,60
1131,02:22:33,61
1132,02:22:38,62
1133,02:22:43,63
1134,02:22:53,62
1135,02:23:03,61
1136,02:23:08,60
1137,02:23:14,60
1138,02:23:24,61
1139,02:23:29,62
1140,02:23:34,63
1141,02:23:39,66
1142,02:23:44,68
1143,02:23:49,66
1144,02:23:54,64
1145,02:24:04,66
1146,02:24:09,67
1147,02:24:14,69
1148,02:24:19,70
1149,02:24:29,71
1150,02:24:39,70
1151,02:24:49,72
1152,02:24:54,73
1153,02:25:09,73
1154,02:25:14,75
1155,02:25:19,75
1156,02:25:24,75
1157,02:25:29,72
1158,02:25:34,69
1159,02:25:39,70
1160,02:25:44,71
1161,02:25:49,70
1162,02:25:54,68
1163,02:25:59,67
1164,02:26:04,66
1165,02:26:09,67
1166,02:26:14,68
1167,02:26:19,69
1168,02:26:29,70
1169,02:26:34,72
1170,02:26:39,74
1171,02:26:44,75
1172,02:26:59,76
1173,02:27:09,77
1174,02:27:14,78
1175,02:27:19,79
1176,02:27:24,81
1177,02:27:29,79
1178,02:27:34,78
1179,02:27:39,79
1180,02:27:44,82
1181,02:27:49,80
1182,02:27:54,77
1183,02:27:59,79
1184,02:28:04,81
1185,02:28:19,80
1186,02:28:24,78
1187,02:28:29,76
1188,02:28:34,77
1189,02:28:44,78
1190,02:28:49,76
1191,02:28:55,76
1192,02:29:00,77
1193,02:29:10,76
1194,02:29:25,76
1195,02:29:35,77
1196,02:29:40,78
1197,02:29:50,77
1198,02:30:00,78
1199,02:30:05,79
1200,02:30:20,80
1201,02:30:30,81
1202,02:30:35,80
1203,02:30:40,78
1204,02:30:45,81
1205,02:30:50,82
1206,02:30:55,83
1207,02:31:00,82
1208,02:31:05,80
1209,02:31:10,78
1210,02:31:15,76
1211,02:31:30,76
1212,02:31:40,78
1213,02:31:50,75
1214,02:31:55,74
1215,02:32:00,71
1216,02:32:05,70
1217,02:32:10,71
1218,02:32:16,73
1219,02:32:21,74
1220,02:32:26,73
1221,02:32:31,74
1222,02:32:36,76
1223,02:32:41,78
1224,02:32:46,76
1225,02:32:51,75
1226,02:32:56,72
1227,02:33:06,71
1228,02:33:11,68
1229,02:33:16,67
1230,02:33:21,68
1231,02:33:26,69
1232,02:33:31,70
1233,02:33:36,72
1234,02:33:51,73
1235,02:34:01,74
1236,02:34:06,76
1237,02:34:11,78
1238,02:34:21,77
1239,02:34:31,75
1240,02:34:36,74
1241,02:34:41,75
1242,02:34:46,76
1243,02:34:51,76
1244,02:34:56,75
1245,02:35:02,73
1246,02:35:07,70
1247,02:35:17,72
1248,02:35:27,70
1249,02:35:32,71
1250,02:35:37,71
1251,02:35:42,69
1252,02:35:52,72
1253,02:35:57,71
1254,02:36:02,68
1255,02:36:07,66
1256,02:36:12,67
1257,02:36:22,70
1258,02:36:27,72
1259,02:36:37,70
1260,02:36:42,67
1261,02:36:47,64
1262,02:36:57,67
1263,02:37:07,66
1264,02:37:17,67
1265,02:37:22,68
1266,02:37:32,69
1267,02:37:37,70
1268,02:37:47,71
1269,02:37:52,70
1270,02:37:57,71
1271,02:38:02,72
1272,02:38:07,66
1273,02:38:17,67
1274,02:38:32,68
1275,02:38:47,68
1276,02:38:52,68
1277,02:38:57,73
1278,02:39:02,87
1279,02:39:07,92
1280,02:39:17,88
1281,02:39:22,88
1282,02:39:27,91
1283,02:39:32,92
1284,02:39:37,83
1285,02:39:42,73
1286,02:39:47,64
1287,02:39:52,61
1288,02:39:57,60
1289,02:40:12,61
1290,02:40:27,61
1291,02:40:42,61
1292,02:40:57,60
1293,02:41:12,60
1294,02:41:17,62
1295,02:41:22,62
1296,02:41:32,63
1297,02:41:37,64
1298,02:41:42,65
1299,02:41:52,64
1300,02:41:57,65
1301,02:42:02,67
1302,02:42:07,68
1303,02:42:12,69
1304,02:42:17,68
1305,02:42:22,66
1306,02:42:32,70
1307,02:42:37,73
1308,02:42:42,74
1309,02:42:47,73
1310,02:42:57,75
1311,02:43:02,74
1312,02:43:07,70
1313,02:43:12,71
1314,02:43:17,75
1315,02:43:22,72
1316,02:43:27,65
1317,02:43:32,64
1318,02:43:37,65
1319,02:43:47,67
1320,02:43:52,71
1321,02:43:57,70
1322,02:44:03,68
1323,02:44:08,66
1324,02:44:23,66
1325,02:44:28,69
1326,02:44:33,73
1327,02:44:38,72
1328,02:44:48,73
1329,02:44:53,76
1330,02:44:58,80
1331,02:45:03,82
1332,02:45:08,81
1333,02:45:13,79
1334,02:45:18,80
1335,02:45:28,77
1336,02:45:33,75
1337,02:45:43,74
1338,02:45:58,74
1339,02:46:03,76
1340,02:46:08,78
1341,02:46:13,80
1342,02:46:18,78
1343,02:46:23,76
1344,02:46:33,78
1345,02:46:43,76
1346,02:46:48,73
1347,02:46:53,71
1348,02:46:58,69
1349,02:47:04,70
1350,02:47:09,71
1351,02:47:14,72
1352,02:47:19,73
1353,02:47:24,71
1354,02:47:29,69
1355,02:47:39,70
1356,02:47:44,71
1357,02:47:54,73
1358,02:47:59,74
1359,02:48:04,72
1360,02:48:09,71
1361,02:48:19,72
