,Time,Heart
217,00:28:32,72
218,00:28:42,71
219,00:28:47,70
220,00:28:57,71
221,00:29:07,72
222,00:29:17,74
223,00:29:22,76
224,00:29:27,78
225,00:29:32,77
226,00:29:37,76
227,00:29:42,74
228,00:29:47,72
229,00:30:02,72
230,00:30:17,72
231,00:30:22,74
232,00:30:27,75
233,00:30:42,74
234,00:30:47,75
235,00:30:52,76
236,00:30:57,76
237,00:31:02,75
238,00:31:17,77
239,00:31:22,78
240,00:31:27,79
241,00:31:42,79
242,00:31:57,79
243,00:32:12,79
244,00:32:17,81
245,00:32:22,79
246,00:32:27,78
247,00:32:42,77
248,00:32:52,76
249,00:32:57,75
250,00:33:02,73
251,00:33:12,72
252,00:33:27,75
253,00:33:42,73
254,00:33:47,72
255,00:33:52,74
256,00:34:02,72
257,00:34:07,71
258,00:34:22,70
259,00:34:37,70
260,00:34:52,71
261,00:35:02,70
262,00:35:07,71
263,00:35:12,71
264,00:35:17,72
265,00:35:22,74
266,00:35:27,76
267,00:35:32,76
268,00:35:42,75
269,00:35:57,74
270,00:36:07,75
271,00:36:12,74
272,00:36:27,74
273,00:36:32,76
274,00:36:37,78
275,00:36:42,77
276,00:36:47,75
277,00:37:02,76
278,00:37:07,77
279,00:37:12,78
280,00:37:27,78
281,00:37:32,77
282,00:37:37,74
283,00:37:42,72
284,00:37:47,64
285,00:37:52,65
286,00:38:02,67
287,00:38:07,68
288,00:38:12,69
289,00:38:17,72
290,00:38:22,73
291,00:38:27,74
292,00:38:42,74
293,00:38:47,73
294,00:38:52,73
295,00:39:02,72
296,00:39:07,74
297,00:39:17,75
298,00:39:27,75
299,00:39:42,75
300,00:39:47,74
301,00:39:57,75
302,00:40:12,75
303,00:40:17,76
304,00:40:22,76
305,00:40:27,75
306,00:40:37,76
307,00:40:42,77
308,00:40:47,78
309,00:41:02,78
310,00:41:07,79
311,00:41:12,74
312,00:41:17,73
313,00:41:22,73
314,00:41:27,74
315,00:41:32,73
316,00:41:37,75
317,00:41:42,78
318,00:41:52,79
319,00:41:57,80
320,00:42:02,81
321,00:42:08,81
322,00:42:23,80
323,00:42:38,80
324,00:42:43,85
325,00:42:48,96
326,00:42:53,103
327,00:43:08,103
328,00:43:13,102
329,00:43:18,99
330,00:43:23,95
331,00:43:28,85
332,00:43:38,85
333,00:43:48,85
334,00:43:58,83
335,00:44:03,80
336,00:44:08,78
337,00:44:23,78
338,00:44:28,78
339,00:44:43,78
340,00:44:48,79
341,00:44:53,80
342,00:45:08,79
343,00:45:13,76
344,00:45:18,74
345,00:45:23,66
346,00:45:28,66
347,00:45:43,66
348,00:45:58,67
349,00:46:03,68
350,00:46:08,70
351,00:46:13,71
352,00:46:23,72
353,00:46:28,72
354,00:46:38,73
355,00:46:48,77
356,00:46:53,80
357,00:46:58,81
358,00:47:13,81
359,00:47:28,81
360,00:47:33,82
361,00:47:48,82
362,00:48:03,82
363,00:48:18,82
364,00:48:33,82
365,00:48:48,82
366,00:48:53,83
367,00:48:58,82
368,00:49:13,82
369,00:49:18,83
370,00:49:33,83
371,00:49:38,82
372,00:49:45,82
373,00:49:55,84
374,00:50:00,82
375,00:50:05,81
376,00:50:20,80
377,00:50:25,79
378,00:50:30,76
379,00:50:35,69
380,00:50:40,65
381,00:50:45,66
382,00:50:50,68
383,00:50:55,66
384,00:51:00,62
385,00:51:05,57
386,00:51:10,56
387,00:51:20,56
388,00:51:35,56
389,00:51:40,57
390,00:51:45,62
391,00:51:50,66
392,00:51:55,67
393,00:52:10,67
394,00:52:15,65
395,00:52:20,59
396,00:52:25,57
397,00:52:30,59
398,00:52:35,61
399,00:52:40,61
400,00:52:45,63
401,00:52:50,66
402,00:52:55,66
403,00:53:00,64
404,00:53:05,64
405,00:53:20,67
406,00:53:25,68
407,00:53:30,69
408,00:53:35,68
409,00:53:40,69
410,00:53:45,70
411,00:54:00,69
412,00:54:05,70
413,00:54:10,69
414,00:54:15,68
415,00:54:20,67
416,00:54:25,64
417,00:54:30,62
418,00:54:35,60
419,00:54:45,61
420,00:54:50,62
421,00:55:00,63
422,00:55:05,65
423,00:55:10,66
424,00:55:20,67
425,00:55:25,68
426,00:55:30,68
427,00:55:45,66
428,00:55:50,63
429,00:55:55,64
430,00:56:00,67
431,00:56:15,67
432,00:56:25,66
433,00:56:30,67
434,00:56:40,68
435,00:56:45,67
436,00:56:50,65
437,00:56:55,64
438,00:57:05,63
439,00:57:10,64
440,00:57:20,63
441,00:57:30,62
442,00:57:40,63
443,00:57:45,64
444,00:57:50,69
445,00:57:55,74
446,00:58:10,72
447,00:58:15,68
448,00:58:20,65
449,00:58:25,63
450,00:58:35,62
451,00:58:45,63
452,00:59:00,65
453,00:59:05,66
454,00:59:10,63
455,00:59:20,64
456,00:59:35,65
457,00:59:40,67
458,00:59:45,70
459,00:59:50,74
460,00:59:55,72
461,01:00:05,76
462,01:00:15,73
463,01:00:20,71
464,01:00:25,69
465,01:00:30,67
466,01:00:35,65
467,01:00:40,63
468,01:00:45,61
469,01:01:00,61
470,01:01:15,61
471,01:01:25,62
472,01:01:35,63
473,01:01:40,64
474,01:01:45,68
475,01:01:50,69
476,01:01:55,67
477,01:02:00,65
478,01:02:05,66
479,01:02:10,64
480,01:02:18,61
481,01:02:23,60
482,01:02:33,61
483,01:02:43,62
484,01:02:58,63
485,01:03:08,61
486,01:03:13,60
487,01:03:28,61
488,01:03:33,62
489,01:03:43,63
490,01:03:48,64
491,01:03:53,65
492,01:03:58,70
493,01:04:03,70
494,01:04:18,70
495,01:04:23,68
496,01:04:28,67
497,01:04:33,68
498,01:04:38,66
499,01:04:43,64
500,01:04:48,62
501,01:04:53,61
502,01:04:58,62
503,01:05:08,61
504,01:05:13,60
505,01:05:18,60
506,01:05:28,62
507,01:05:33,65
508,01:05:38,64
509,01:05:43,61
510,01:05:48,59
511,01:05:58,58
512,01:06:13,58
513,01:06:28,58
514,01:06:33,59
515,01:06:38,60
516,01:06:48,61
517,01:06:53,60
518,01:07:03,59
519,01:07:18,59
520,01:07:28,60
521,01:07:33,61
522,01:07:38,62
523,01:07:43,63
524,01:07:53,62
525,01:07:58,61
526,01:08:13,62
527,01:08:23,61
528,01:08:33,60
529,01:08:38,59
530,01:08:43,60
531,01:08:48,59
532,01:08:53,60
533,01:08:58,61
534,01:09:03,62
535,01:09:08,61
536,01:09:13,60
537,01:09:28,62
538,01:09:33,63
539,01:09:38,64
540,01:09:43,66
541,01:09:48,67
542,01:09:53,68
543,01:09:58,70
544,01:10:03,72
545,01:10:08,74
546,01:10:13,75
547,01:10:23,74
548,01:10:38,73
549,01:10:53,71
550,01:11:03,69
551,01:11:08,68
552,01:11:13,66
553,01:11:23,67
554,01:11:28,65
555,01:11:38,64
556,01:11:43,65
557,01:11:58,67
558,01:12:03,68
559,01:12:08,65
560,01:12:13,64
561,01:12:18,63
562,01:12:28,62
563,01:12:38,63
564,01:12:53,63
565,01:12:58,65
566,01:13:03,66
567,01:13:08,68
568,01:13:13,70
569,01:13:18,70
570,01:13:23,71
571,01:13:28,72
572,01:13:33,75
573,01:13:38,76
574,01:13:48,77
575,01:14:03,78
576,01:14:13,77
577,01:14:18,76
578,01:14:23,75
579,01:14:38,76
580,01:14:48,71
581,01:15:03,65
582,01:15:08,61
583,01:15:13,60
584,01:15:18,60
585,01:15:23,61
586,01:15:28,62
587,01:15:38,63
588,01:15:43,63
589,01:15:58,63
590,01:16:03,64
591,01:16:08,65
592,01:16:18,66
593,01:16:23,67
594,01:16:28,68
595,01:16:33,69
596,01:16:38,70
597,01:16:43,71
598,01:16:48,72
599,01:16:53,73
600,01:16:58,74
601,01:17:03,79
602,01:17:08,80
603,01:17:13,73
604,01:17:18,69
605,01:17:23,65
606,01:17:28,63
607,01:17:33,62
608,01:17:38,61
609,01:17:43,60
610,01:17:48,61
611,01:18:03,61
612,01:18:08,61
613,01:18:13,60
614,01:18:20,60
615,01:18:30,61
616,01:18:35,61
617,01:18:40,62
618,01:18:55,61
619,01:19:00,57
620,01:19:05,58
621,01:19:15,59
622,01:19:30,62
623,01:19:35,67
624,01:19:40,71
625,01:19:45,72
626,01:19:50,74
627,01:19:55,73
628,01:20:05,72
629,01:20:10,71
630,01:20:20,72
631,01:20:30,73
632,01:20:35,74
633,01:20:40,75
634,01:20:45,72
635,01:20:50,69
636,01:21:00,64
637,01:21:05,62
638,01:21:15,61
639,01:21:25,60
640,01:21:30,58
641,01:21:35,57
642,01:21:40,58
643,01:21:45,59
644,01:21:50,59
645,01:21:55,58
646,01:22:00,58
647,01:22:05,59
648,01:22:10,58
649,01:22:20,59
650,01:22:30,60
651,01:22:35,62
652,01:22:40,64
653,01:22:45,66
654,01:22:50,68
655,01:22:55,69
656,01:23:00,70
657,01:23:05,69
658,01:23:10,67
659,01:23:15,65
660,01:23:20,63
661,01:23:25,64
662,01:23:30,65
663,01:23:40,66
664,01:23:45,69
665,01:23:50,70
666,01:23:55,73
667,01:24:00,74
668,01:24:05,74
669,01:24:15,70
670,01:24:20,64
671,01:24:25,63
672,01:24:35,64
673,01:24:40,65
674,01:24:45,62
675,01:24:50,63
676,01:25:05,63
677,01:25:10,58
678,01:25:15,57
679,01:25:20,59
680,01:25:25,60
681,01:25:30,60
682,01:25:35,59
683,01:25:45,61
684,01:25:50,62
685,01:25:55,64
686,01:26:05,67
687,01:26:10,69
688,01:26:15,70
689,01:26:25,71
690,01:26:35,74
691,01:26:40,75
692,01:26:55,75
693,01:27:01,73
694,01:27:06,72
695,01:27:11,71
696,01:27:16,68
697,01:27:21,67
698,01:27:26,65
699,01:27:31,64
700,01:27:36,63
701,01:27:46,62
702,01:28:01,63
703,01:28:06,66
704,01:28:11,71
705,01:28:26,71
706,01:28:41,70
707,01:28:46,67
708,01:28:51,66
709,01:28:56,64
710,01:29:01,62
711,01:29:06,63
712,01:29:11,64
713,01:29:16,65
714,01:29:21,64
715,01:29:26,63
716,01:29:41,63
717,01:29:46,62
718,01:29:51,61
719,01:30:01,62
720,01:30:06,62
721,01:30:21,62
722,01:30:31,63
723,01:30:41,65
724,01:30:46,66
725,01:30:51,68
726,01:30:56,70
727,01:31:01,73
728,01:31:11,72
729,01:31:16,73
730,01:31:21,72
731,01:31:26,71
732,01:31:31,70
733,01:31:36,69
734,01:31:41,66
735,01:31:51,65
736,01:31:56,64
737,01:32:01,63
738,01:32:06,62
739,01:32:11,60
740,01:32:16,59
741,01:32:26,61
742,01:32:31,62
743,01:32:36,63
744,01:32:46,62
745,01:33:01,63
746,01:33:11,71
747,01:33:16,72
748,01:33:21,71
749,01:33:26,72
750,01:33:36,73
751,01:33:41,72
752,01:33:46,69
753,01:33:51,66
754,01:34:01,65
755,01:34:06,64
756,01:34:11,63
757,01:34:26,63
758,01:34:31,61
759,01:34:36,60
760,01:34:51,59
761,01:34:56,60
762,01:35:01,59
763,01:35:06,58
764,01:35:16,60
765,01:35:26,64
766,01:35:31,66
767,01:35:36,65
768,01:35:46,64
769,01:35:51,63
770,01:35:56,62
771,01:36:01,61
772,01:36:06,61
773,01:36:21,62
774,01:36:36,62
775,01:36:46,63
776,01:36:56,64
777,01:37:06,63
778,01:37:11,64
779,01:37:16,63
780,01:37:31,63
781,01:37:41,65
782,01:37:46,71
783,01:37:51,73
784,01:37:56,72
785,01:38:11,71
786,01:38:16,70
787,01:38:21,68
788,01:38:26,67
789,01:38:31,66
790,01:38:41,67
791,01:38:46,66
792,01:39:01,66
793,01:39:16,66
794,01:39:21,65
795,01:39:36,65
796,01:39:51,65
797,01:40:06,65
798,01:40:21,65
799,01:40:26,65
800,01:40:31,66
801,01:40:36,67
802,01:40:51,67
803,01:41:06,67
804,01:41:11,66
805,01:41:16,64
806,01:41:26,65
807,01:41:36,66
808,01:41:41,70
809,01:41:46,71
810,01:41:56,70
811,01:42:06,68
812,01:42:11,66
813,01:42:16,65
814,01:42:21,64
815,01:42:36,68
816,01:42:41,69
817,01:42:56,69
818,01:43:06,79
819,01:43:11,88
820,01:43:16,89
821,01:43:31,89
822,01:43:41,89
823,01:43:56,89
824,01:44:01,89
825,01:44:06,90
826,01:44:16,88
827,01:44:21,84
828,01:44:31,83
829,01:44:36,81
830,01:44:41,79
831,01:44:46,78
832,01:44:51,77
833,01:45:06,77
834,01:45:11,78
835,01:45:16,81
836,01:45:21,82
837,01:45:26,80
838,01:45:31,79
839,01:45:36,77
840,01:45:41,76
841,01:45:46,75
842,01:46:01,74
843,01:46:06,73
844,01:46:21,72
845,01:46:31,71
846,01:46:41,72
847,01:46:46,73
848,01:46:51,74
849,01:47:01,84
850,01:47:06,88
851,01:47:11,84
852,01:47:16,80
853,01:47:21,77
854,01:47:26,76
855,01:47:31,75
856,01:47:36,69
857,01:47:41,69
858,01:47:46,68
859,01:47:56,66
860,01:48:01,63
861,01:48:06,62
862,01:48:16,64
863,01:48:26,65
864,01:48:31,66
865,01:48:46,66
866,01:48:51,64
867,01:49:01,65
868,01:49:06,67
869,01:49:21,67
870,01:49:31,66
871,01:49:41,65
872,01:49:46,66
873,01:50:01,66
874,01:50:11,65
875,01:50:16,63
876,01:50:22,64
877,01:50:27,76
878,01:50:32,81
879,01:50:37,82
880,01:50:42,83
881,01:50:47,82
882,01:50:57,79
883,01:51:02,78
884,01:51:07,77
885,01:51:22,76
886,01:51:27,74
887,01:51:32,72
888,01:51:37,71
889,01:51:52,70
890,01:52:02,69
891,01:52:17,70
892,01:52:22,71
893,01:52:27,69
894,01:52:42,68
895,01:52:52,65
896,01:53:02,63
897,01:53:07,63
898,01:53:17,64
899,01:53:32,64
900,01:53:37,65
901,01:53:52,64
902,01:53:57,64
903,01:54:07,65
904,01:54:17,66
905,01:54:27,68
906,01:54:32,76
907,01:54:37,78
908,01:54:42,79
909,01:54:47,78
910,01:55:02,78
911,01:55:17,78
912,01:55:32,78
913,01:55:42,78
914,01:55:52,83
915,01:55:57,89
916,01:56:07,92
917,01:56:12,96
918,01:56:17,113
919,01:56:22,111
920,01:56:27,104
921,01:56:32,99
922,01:56:37,95
923,01:56:52,101
924,01:56:57,108
925,01:57:02,113
926,01:57:07,112
927,01:57:22,112
928,01:57:27,113
929,01:57:32,114
930,01:57:42,115
931,01:57:52,116
932,01:57:57,110
933,01:58:02,100
934,01:58:07,103
935,01:58:12,104
936,01:58:17,102
937,01:58:22,99
938,01:58:37,99
939,01:58:52,98
940,01:58:57,92
941,01:59:02,90
942,01:59:07,91
943,01:59:17,90
944,01:59:22,89
945,01:59:27,90
946,01:59:32,88
947,01:59:42,83
948,01:59:47,79
949,01:59:52,80
950,01:59:58,80
951,02:00:03,82
952,02:00:08,84
953,02:00:18,82
954,02:00:23,81
955,02:00:28,79
956,02:00:38,80
957,02:00:43,81
958,02:00:48,82
959,02:00:53,84
960,02:00:58,86
961,02:01:03,97
962,02:01:08,98
963,02:01:23,101
964,02:01:28,91
965,02:01:33,81
966,02:01:38,80
967,02:01:48,81
968,02:01:53,85
969,02:01:58,85
970,02:02:13,86
971,02:02:18,90
972,02:02:23,92
973,02:02:38,91
974,02:02:43,91
975,02:02:48,92
976,02:02:53,94
977,02:02:58,98
978,02:03:03,99
979,02:03:18,100
980,02:03:28,99
981,02:03:33,97
982,02:03:38,95
983,02:03:43,96
984,02:03:48,77
985,02:03:53,69
986,02:03:58,76
987,02:04:03,83
988,02:04:08,92
989,02:04:13,97
990,02:04:18,100
991,02:04:23,104
992,02:04:28,113
993,02:04:33,116
994,02:04:43,100
995,02:04:53,103
996,02:04:58,106
997,02:05:03,107
998,02:05:08,109
999,02:05:18,114
1000,02:05:33,116
1001,02:05:38,117
1002,02:05:43,117
1003,02:05:48,119
1004,02:05:53,116
1005,02:05:58,117
1006,02:06:03,115
1007,02:06:08,112
1008,02:06:13,110
1009,02:06:18,107
1010,02:06:23,105
1011,02:06:28,104
1012,02:06:38,104
1013,02:06:48,103
1014,02:06:53,101
1015,02:06:58,94
1016,02:07:03,68
1017,02:07:08,63
1018,02:07:13,62
1019,02:07:18,59
1020,02:07:23,57
1021,02:07:33,56
1022,02:07:43,57
1023,02:07:48,57
1024,02:07:53,57
1025,02:08:08,59
1026,02:08:13,60
1027,02:08:23,61
1028,02:08:28,66
1029,02:08:33,68
1030,02:08:38,69
1031,02:08:48,70
1032,02:08:58,75
1033,02:09:03,79
1034,02:09:08,75
1035,02:09:13,73
1036,02:09:18,71
1037,02:09:23,64
1038,02:09:28,61
1039,02:09:33,60
1040,02:09:38,59
1041,02:09:48,60
1042,02:09:58,59
1043,02:10:13,59
1044,02:10:18,58
1045,02:10:23,57
1046,02:10:28,58
1047,02:10:33,58
1048,02:10:38,59
1049,02:10:43,61
1050,02:10:48,60
1051,02:10:53,59
1052,02:11:08,60
1053,02:11:23,61
1054,02:11:38,61
1055,02:11:43,65
1056,02:11:48,65
1057,02:11:58,67
1058,02:12:13,67
1059,02:12:18,68
1060,02:12:23,63
1061,02:12:28,60
1062,02:12:38,59
1063,02:12:43,57
1064,02:12:48,56
1065,02:12:53,55
1066,02:12:58,55
1067,02:13:13,55
1068,02:13:28,55
1069,02:13:38,56
1070,02:13:43,64
1071,02:13:48,69
1072,02:13:53,68
1073,02:13:58,65
1074,02:14:03,61
1075,02:14:18,61
1076,02:14:23,62
1077,02:14:28,63
1078,02:14:33,64
1079,02:14:38,66
1080,02:14:43,67
1081,02:14:48,68
1082,02:14:53,69
1083,02:14:58,70
1084,02:15:03,70
1085,02:15:08,72
1086,02:15:13,73
1087,02:15:18,74
1088,02:15:23,72
1089,02:15:28,69
1090,02:15:33,60
1091,02:15:43,59
1092,02:15:48,58
1093,02:15:53,59
1094,02:16:03,58
1095,02:16:08,60
1096,02:16:13,62
1097,02:16:18,61
1098,02:16:23,59
1099,02:16:28,59
1100,02:16:33,62
1101,02:16:38,63
1102,02:16:43,61
1103,02:16:58,59
1104,02:17:03,58
1105,02:17:08,58
1106,02:17:13,57
1107,02:17:23,57
1108,02:17:28,58
1109,02:17:38,58
1110,02:17:43,59
1111,02:17:53,59
1112,02:18:03,58
1113,02:18:08,58
1114,02:18:13,60
1115,02:18:18,61
1116,02:18:23,62
1117,02:18:33,59
1118,02:18:38,66
1119,02:18:43,70
1120,02:18:48,71
1121,02:18:53,69
1122,02:19:03,65
1123,02:19:08,66
1124,02:19:13,65
1125,02:19:23,64
1126,02:19:29,64
1127,02:19:34,75
1128,02:19:39,78
1129,02:19:44,72
1130,02:19:49,73
1131,02:19:54,72
1132,02:19:59,70
1133,02:20:09,71
1134,02:20:14,68
1135,02:20:19,67
1136,02:20:24,65
1137,02:20:29,64
1138,02:20:39,70
1139,02:20:44,71
1140,02:20:49,70
1141,02:20:54,68
1142,02:20:59,63
1143,02:21:04,60
1144,02:21:09,59
1145,02:21:24,59
1146,02:21:29,60
1147,02:21:44,59
1148,02:21:49,60
1149,02:21:54,61
1150,02:21:59,63
1151,02:22:04,65
1152,02:22:09,66
1153,02:22:14,67
1154,02:22:19,69
1155,02:22:24,71
1156,02:22:34,70
1157,02:22:49,70
1158,02:23:04,72
1159,02:23:09,73
1160,02:23:14,71
1161,02:23:19,67
1162,02:23:24,67
1163,02:23:29,66
1164,02:23:34,61
1165,02:23:39,59
1166,02:23:44,57
1167,02:23:49,55
1168,02:23:59,55
1169,02:24:04,56
1170,02:24:09,55
1171,02:24:19,57
1172,02:24:29,56
1173,02:24:34,57
1174,02:24:39,58
1175,02:24:54,59
1176,02:24:59,66
1177,02:25:04,67
1178,02:25:14,68
1179,02:25:19,72
1180,02:25:24,76
1181,02:25:34,77
1182,02:25:49,77
1183,02:26:04,77
1184,02:26:09,78
1185,02:26:14,80
1186,02:26:19,89
1187,02:26:24,96
1188,02:26:29,91
1189,02:26:34,90
1190,02:26:44,89
1191,02:26:49,86
1192,02:26:54,85
1193,02:26:59,83
1194,02:27:04,76
1195,02:27:09,72
1196,02:27:14,76
1197,02:27:24,75
1198,02:27:29,74
1199,02:27:34,73
1200,02:27:39,71
1201,02:27:44,69
1202,02:27:49,66
1203,02:27:54,64
1204,02:27:59,65
1205,02:28:04,71
1206,02:28:09,80
1207,02:28:14,76
1208,02:28:19,70
1209,02:28:24,65
1210,02:28:29,65
1211,02:28:34,63
1212,02:28:39,62
1213,02:28:49,64
1214,02:28:54,65
1215,02:28:59,66
1216,02:29:09,67
1217,02:29:14,68
1218,02:29:19,69
1219,02:29:34,69
1220,02:29:39,65
1221,02:29:44,64
1222,02:29:49,60
1223,02:29:59,59
1224,02:30:04,58
1225,02:30:14,59
1226,02:30:19,60
1227,02:30:24,61
1228,02:30:34,62
1229,02:30:39,61
1230,02:30:44,60
1231,02:30:49,60
1232,02:30:59,61
1233,02:31:04,60
1234,02:31:09,61
1235,02:31:24,61
1236,02:31:34,60
1237,02:31:49,59
1238,02:31:54,58
1239,02:31:59,57
1240,02:32:14,57
1241,02:32:24,58
1242,02:32:34,59
1243,02:32:39,60
1244,02:32:44,61
1245,02:32:49,59
1246,02:32:54,63
1247,02:32:59,62
1248,02:33:04,61
1249,02:33:09,62
1250,02:33:14,59
1251,02:33:19,60
1252,02:33:24,59
1253,02:33:34,60
1254,02:33:39,62
1255,02:33:44,66
1256,02:33:49,71
1257,02:33:54,70
1258,02:34:01,69
1259,02:34:06,68
1260,02:34:16,69
1261,02:34:26,70
1262,02:34:31,68
1263,02:34:36,69
1264,02:34:41,66
1265,02:34:46,61
1266,02:34:51,60
1267,02:34:56,59
1268,02:35:06,59
1269,02:35:11,63
1270,02:35:16,65
1271,02:35:21,63
1272,02:35:26,60
1273,02:35:31,59
1274,02:35:46,59
1275,02:35:51,58
1276,02:36:01,60
1277,02:36:06,63
1278,02:36:11,65
1279,02:36:16,66
1280,02:36:31,66
1281,02:36:36,59
1282,02:36:41,57
1283,02:36:46,58
1284,02:36:53,58
1285,02:36:58,59
1286,02:37:13,60
1287,02:37:18,59
1288,02:37:28,60
1289,02:37:33,61
1290,02:37:38,62
1291,02:37:43,61
1292,02:37:58,63
1293,02:38:03,63
1294,02:38:08,64
1295,02:38:13,63
1296,02:38:18,66
1297,02:38:23,64
1298,02:38:28,65
1299,02:38:33,62
1300,02:38:43,61
1301,02:38:48,62
1302,02:38:53,64
1303,02:38:58,65
1304,02:39:03,63
1305,02:39:13,61
1306,02:39:18,59
1307,02:39:23,58
1308,02:39:28,60
1309,02:39:33,62
1310,02:39:38,65
1311,02:39:43,67
1312,02:39:48,68
1313,02:40:03,68
1314,02:42:22,85
1315,02:42:27,81
1316,02:42:32,79
1317,02:42:47,79
1318,02:42:52,82
1319,02:43:02,80
1320,02:43:07,75
1321,02:43:12,70
1322,02:43:17,70
1323,02:43:22,73
1324,02:43:27,75
1325,02:43:32,74
1326,02:43:37,73
1327,02:43:42,73
1328,02:43:52,74
1329,02:44:02,75
1330,02:44:07,79
1331,02:44:17,82
1332,02:44:22,85
1333,02:44:27,83
1334,02:44:32,79
1335,02:44:42,78
1336,02:44:47,74
1337,02:44:52,71
1338,02:44:57,71
1339,02:45:07,82
1340,02:45:12,89
1341,02:45:17,89
1342,02:45:22,90
1343,02:45:27,92
1344,02:45:32,86
1345,02:45:37,81
1346,02:45:42,80
1347,02:45:47,78
1348,02:45:52,77
1349,02:45:57,73
1350,02:46:02,72
1351,02:46:07,70
1352,02:46:12,69
1353,02:46:17,67
1354,02:46:27,68
1355,02:46:37,69
1356,02:46:52,69
1357,02:46:57,68
1358,02:47:02,67
1359,02:47:07,68
1360,02:47:12,69
1361,02:47:17,70
