,Time,Calories
0,00:00:00,1.882200002670288
1,00:01:00,1.5057599544525146
2,00:02:00,1.5057599544525146
3,00:03:00,1.6312400102615356
4,00:04:00,1.5057599544525146
5,00:05:00,1.6312400102615356
6,00:06:00,1.6312400102615356
7,00:07:00,1.5057599544525146
8,00:08:00,1.5057599544525146
9,00:09:00,1.6312400102615356
10,00:10:00,1.6312400102615356
11,00:11:00,1.5057599544525146
12,00:12:00,1.5057599544525146
13,00:13:00,1.6312400102615356
14,00:14:00,1.5057599544525146
15,00:15:00,1.6312400102615356
16,00:16:00,1.6312400102615356
17,00:17:00,1.6312400102615356
18,00:18:00,1.6312400102615356
19,00:19:00,1.5057599544525146
20,00:20:00,1.5057599544525146
21,00:21:00,1.6312400102615356
22,00:22:00,1.6312400102615356
23,00:23:00,1.6312400102615356
24,00:24:00,1.5057599544525146
25,00:25:00,1.6312400102615356
26,00:26:00,1.5057599544525146
27,00:27:00,1.5057599544525146
28,00:28:00,1.5057599544525146
29,00:29:00,1.6312400102615356
30,00:30:00,1.756719946861267
31,00:31:00,1.6312400102615356
32,00:32:00,1.882200002670288
33,00:33:00,1.5057599544525146
34,00:34:00,1.5057599544525146
35,00:35:00,3.513439893722534
36,00:36:00,1.6312400102615356
37,00:37:00,1.5057599544525146
38,00:38:00,1.6312400102615356
39,00:39:00,1.5057599544525146
40,00:40:00,1.6312400102615356
41,00:41:00,1.5057599544525146
42,00:42:00,1.5057599544525146
43,00:43:00,1.6312400102615356
44,00:44:00,1.6312400102615356
45,00:45:00,1.6312400102615356
46,00:46:00,1.6312400102615356
47,00:47:00,1.6312400102615356
48,00:48:00,3.2624800205230713
49,00:49:00,1.6312400102615356
50,00:50:00,1.5057599544525146
51,00:51:00,1.6312400102615356
52,00:52:00,1.6312400102615356
53,00:53:00,1.756719946861267
54,00:54:00,1.5057599544525146
55,00:55:00,1.5057599544525146
56,00:56:00,1.5057599544525146
57,00:57:00,1.6312400102615356
58,00:58:00,1.5057599544525146
59,00:59:00,1.6312400102615356
60,01:00:00,1.5057599544525146
61,01:01:00,1.6312400102615356
62,01:02:00,1.6312400102615356
63,01:03:00,1.6312400102615356
64,01:04:00,3.513439893722534
65,01:05:00,1.6312400102615356
66,01:06:00,1.6312400102615356
67,01:07:00,5.521120071411133
68,01:08:00,5.521120071411133
69,01:09:00,4.768239974975586
70,01:10:00,5.019199848175049
71,01:11:00,4.642759799957275
72,01:12:00,6.023039817810059
73,01:13:00,5.897560119628906
74,01:14:00,4.642759799957275
75,01:15:00,4.768239974975586
76,01:16:00,1.882200002670288
77,01:17:00,1.882200002670288
78,01:18:00,1.6312400102615356
79,01:19:00,1.5057599544525146
80,01:20:00,1.5057599544525146
81,01:21:00,1.6312400102615356
82,01:22:00,4.768239974975586
83,01:23:00,3.2624800205230713
84,01:24:00,1.2547999620437622
85,01:25:00,1.2547999620437622
86,01:26:00,1.2547999620437622
87,01:27:00,1.2547999620437622
88,01:28:00,1.3802800178527832
89,01:29:00,1.2547999620437622
