,Time,Calories
0,00:00:00,1.2547999620437622
1,00:01:00,1.2547999620437622
2,00:02:00,1.5057599544525146
3,00:03:00,1.6312400102615356
4,00:04:00,1.6312400102615356
5,00:05:00,1.5057599544525146
6,00:06:00,1.5057599544525146
7,00:07:00,1.2547999620437622
8,00:08:00,1.6312400102615356
9,00:09:00,1.5057599544525146
10,00:10:00,1.756719946861267
11,00:11:00,1.756719946861267
12,00:12:00,4.015359878540039
13,00:13:00,1.756719946861267
14,00:14:00,1.756719946861267
15,00:15:00,1.882200002670288
16,00:16:00,1.882200002670288
17,00:17:00,1.756719946861267
18,00:18:00,1.756719946861267
19,00:19:00,1.756719946861267
20,00:20:00,1.882200002670288
21,00:21:00,1.6312400102615356
22,00:22:00,1.5057599544525146
23,00:23:00,1.5057599544525146
24,00:24:00,1.5057599544525146
25,00:25:00,4.015359878540039
26,00:26:00,1.6312400102615356
27,00:27:00,4.768239974975586
28,00:28:00,4.26632022857666
29,00:29:00,1.6312400102615356
30,00:30:00,1.6312400102615356
31,00:31:00,3.513439893722534
32,00:32:00,3.764400005340576
33,00:33:00,1.6312400102615356
34,00:34:00,1.6312400102615356
35,00:35:00,1.6312400102615356
36,00:36:00,5.019199848175049
37,00:37:00,1.882200002670288
38,00:38:00,1.882200002670288
39,00:39:00,1.5057599544525146
40,00:40:00,1.6312400102615356
41,00:41:00,1.882200002670288
42,00:42:00,5.646599769592285
43,00:43:00,7.654280185699463
44,00:44:00,8.658120155334473
45,00:45:00,9.661959648132324
46,00:46:00,9.160039901733398
47,00:47:00,10.54032039642334
48,00:48:00,8.53264045715332
49,00:49:00,7.2778401374816895
50,00:50:00,6.901400089263916
51,00:51:00,6.023039817810059
52,00:52:00,5.019199848175049
53,00:53:00,6.148519992828369
54,00:54:00,4.14084005355835
55,00:55:00,4.768239974975586
56,00:56:00,5.27016019821167
57,00:57:00,6.7759199142456055
58,00:58:00,4.517280101776123
59,00:59:00,4.517280101776123
60,01:00:00,1.756719946861267
61,01:01:00,4.642759799957275
62,01:02:00,6.399479866027832
63,01:03:00,8.909079551696777
64,01:04:00,10.414839744567871
65,01:05:00,8.407159805297852
66,01:06:00,8.783599853515625
67,01:07:00,9.661959648132324
68,01:08:00,8.407159805297852
69,01:09:00,7.779759883880615
70,01:10:00,7.2778401374816895
71,01:11:00,8.53264045715332
72,01:12:00,1.882200002670288
73,01:13:00,5.019199848175049
74,01:14:00,1.882200002670288
75,01:15:00,1.882200002670288
76,01:16:00,5.27016019821167
