,Time,Heart Rate
282,00:36:49,76
283,00:36:54,75
284,00:37:04,75
285,00:37:09,75
286,00:37:19,77
287,00:37:29,75
288,00:37:34,74
289,00:37:39,74
290,00:37:54,74
291,00:38:09,82
292,00:38:14,83
293,00:38:29,83
294,00:38:34,82
295,00:38:39,77
296,00:38:44,76
297,00:38:49,75
298,00:39:04,77
299,00:39:09,88
300,00:39:14,90
301,00:39:19,89
302,00:39:24,88
303,00:39:29,86
304,00:39:34,79
305,00:39:39,69
306,00:39:44,70
307,00:39:49,69
308,00:39:59,70
309,00:40:04,72
310,00:40:09,75
311,00:40:14,73
312,00:40:19,73
313,00:40:24,73
314,00:40:39,73
315,00:40:44,74
316,00:40:49,75
317,00:40:54,76
318,00:40:59,75
319,00:41:04,74
320,00:41:09,72
321,00:41:24,71
322,00:41:34,73
323,00:41:39,74
324,00:41:44,75
325,00:41:54,74
326,00:41:59,74
327,00:42:14,73
328,00:42:24,72
329,00:42:34,77
330,00:42:39,75
331,00:42:49,71
332,00:42:54,69
333,00:43:04,68
334,00:43:09,69
335,00:43:14,70
336,00:43:19,71
337,00:43:34,71
338,00:43:39,72
339,00:43:54,72
340,00:43:55,71
341,00:44:00,72
342,00:44:15,72
343,00:44:25,71
344,00:44:40,72
345,00:44:45,73
346,00:44:55,90
347,00:45:00,93
348,00:45:05,92
349,00:45:10,91
350,00:45:15,88
351,00:45:20,84
352,00:45:25,79
353,00:45:30,73
354,00:45:45,73
355,00:46:00,73
356,00:46:05,74
357,00:46:15,72
358,00:46:20,73
359,00:46:25,72
360,00:46:40,72
361,00:46:45,73
362,00:46:55,72
363,00:47:05,75
364,00:47:15,72
365,00:47:24,71
366,00:47:34,72
367,00:47:39,73
368,00:47:54,73
369,00:48:09,74
370,00:48:14,76
371,00:48:24,75
372,00:48:39,76
373,00:48:44,77
374,00:48:59,77
375,00:49:14,77
376,00:49:24,75
377,00:49:29,74
378,00:49:44,74
379,00:49:59,74
380,00:50:14,74
381,00:50:29,74
382,00:50:44,74
383,00:50:54,73
384,00:50:59,73
385,00:51:14,74
386,00:51:29,73
387,00:51:34,69
388,00:51:39,68
389,00:51:44,69
390,00:51:59,69
391,00:52:04,71
392,00:52:09,72
393,00:52:24,72
394,00:52:39,72
395,00:52:44,73
396,00:52:49,75
397,00:52:59,74
398,00:53:14,74
399,00:53:29,74
400,00:53:44,74
401,00:53:54,73
402,00:53:59,69
403,00:54:04,68
404,00:54:09,70
405,00:54:14,69
406,00:54:29,69
407,00:54:39,69
408,00:54:44,70
409,00:54:49,70
410,00:54:54,71
411,00:54:59,72
412,00:55:09,71
413,00:55:14,70
414,00:55:19,71
415,00:55:24,70
416,00:55:29,70
417,00:55:44,70
418,00:55:45,70
419,00:56:00,70
420,00:56:10,70
421,00:56:15,69
422,00:56:30,69
423,00:56:40,68
424,00:56:50,67
425,00:57:05,68
426,00:57:20,68
427,00:57:35,69
428,00:57:40,70
429,00:57:45,71
430,00:58:00,75
431,00:58:10,77
432,00:58:15,75
433,00:58:20,74
434,00:58:30,73
435,00:58:35,75
436,00:58:45,71
437,00:58:50,67
438,00:58:55,68
439,00:59:05,69
440,00:59:10,74
441,00:59:15,75
442,00:59:20,75
443,00:59:35,75
444,00:59:40,70
445,00:59:45,70
446,01:00:00,71
447,01:00:15,71
448,01:00:30,71
449,01:00:35,70
450,01:00:50,70
451,01:00:55,82
452,01:01:00,90
453,01:01:05,84
454,01:01:10,72
455,01:01:15,62
456,01:01:20,65
457,01:01:25,67
458,01:01:30,69
459,01:01:45,69
460,01:02:00,69
461,01:02:15,69
462,01:02:30,70
463,01:02:35,71
464,01:02:50,71
465,01:03:00,72
466,01:03:05,71
467,01:03:11,69
468,01:03:21,68
469,01:03:31,69
470,01:03:36,73
471,01:03:41,75
472,01:03:56,76
473,01:04:01,75
474,01:04:06,73
475,01:04:11,69
476,01:04:26,69
477,01:04:31,68
478,01:04:46,70
479,01:04:51,70
480,01:05:01,70
481,01:05:06,69
482,01:05:11,65
483,01:05:16,64
484,01:05:31,67
485,01:05:36,87
486,01:05:41,95
487,01:05:46,96
488,01:05:51,94
489,01:05:56,94
490,01:06:11,77
491,01:06:16,67
492,01:06:21,63
493,01:06:26,63
494,01:06:31,64
495,01:06:36,65
496,01:06:46,64
497,01:06:51,65
498,01:06:56,67
499,01:07:06,65
500,01:07:11,66
501,01:07:16,68
502,01:07:26,67
503,01:07:41,67
504,01:07:46,75
505,01:07:51,76
506,01:07:56,76
507,01:08:01,75
508,01:08:06,74
509,01:08:11,77
510,01:08:16,85
511,01:08:21,83
512,01:08:26,75
513,01:08:31,69
514,01:08:36,64
515,01:08:41,65
516,01:08:46,66
517,01:09:01,67
518,01:09:11,65
519,01:09:16,63
520,01:09:21,62
521,01:09:26,61
522,01:09:31,60
523,01:09:36,62
524,01:09:41,67
525,01:09:46,70
526,01:10:01,69
527,01:10:06,68
528,01:10:11,67
529,01:10:16,68
530,01:10:21,69
531,01:10:26,71
532,01:10:31,76
533,01:10:36,85
534,01:10:41,82
535,01:10:46,76
536,01:10:51,67
537,01:10:56,63
538,01:11:01,64
539,01:11:06,63
540,01:11:11,63
541,01:11:26,63
542,01:11:41,63
543,01:11:46,65
544,01:11:56,62
545,01:12:06,63
546,01:12:16,62
547,01:12:21,59
548,01:12:31,61
549,01:12:36,62
550,01:12:41,66
551,01:12:46,68
552,01:12:51,69
553,01:12:56,71
554,01:13:01,68
555,01:13:06,64
556,01:13:11,61
557,01:13:16,62
558,01:13:21,63
559,01:13:26,67
560,01:13:31,69
561,01:13:36,70
562,01:13:51,70
563,01:13:56,69
564,01:14:11,69
565,01:14:26,69
566,01:14:27,69
567,01:14:42,69
568,01:14:47,66
569,01:14:52,65
570,01:15:07,66
571,01:15:12,67
572,01:15:17,68
573,01:15:27,69
574,01:15:42,69
575,01:15:47,73
576,01:15:52,79
577,01:16:07,77
578,01:16:12,75
579,01:16:17,73
580,01:16:22,71
581,01:16:27,68
582,01:16:32,63
583,01:16:42,64
584,01:16:47,66
585,01:17:02,67
586,01:17:07,68
587,01:17:17,73
588,01:17:22,75
589,01:17:37,75
590,01:17:52,75
591,01:18:02,72
592,01:18:11,68
593,01:18:21,69
594,01:18:26,66
595,01:18:31,66
596,01:18:46,65
597,01:19:01,65
598,01:19:11,64
599,01:19:16,64
600,01:19:26,65
601,01:19:31,64
602,01:19:46,63
603,01:19:51,63
604,01:19:56,64
605,01:20:06,65
606,01:20:21,67
607,01:20:31,65
608,01:20:36,64
609,01:20:41,64
610,01:20:56,64
611,01:21:11,64
612,01:21:26,64
613,01:21:31,63
614,01:21:46,63
615,01:21:56,62
616,01:22:06,63
617,01:22:21,63
618,01:22:26,65
619,01:22:32,69
620,01:22:37,69
621,01:22:52,69
622,01:22:57,72
623,01:23:12,71
624,01:23:17,69
625,01:23:22,66
626,01:23:37,65
627,01:23:47,66
628,01:23:57,65
629,01:24:12,66
630,01:24:17,65
631,01:24:22,64
632,01:24:32,65
633,01:24:37,66
634,01:24:47,70
635,01:24:52,73
636,01:24:57,74
637,01:25:07,75
638,01:25:17,69
639,01:25:22,66
640,01:25:27,61
641,01:25:32,62
642,01:25:47,62
643,01:25:52,63
644,01:25:57,63
645,01:26:02,62
646,01:26:07,61
647,01:26:12,63
648,01:26:17,68
649,01:26:22,68
650,01:26:27,69
651,01:26:42,70
652,01:26:52,71
653,01:27:07,71
654,01:27:12,72
655,01:27:17,75
656,01:27:22,77
657,01:27:27,85
658,01:27:32,87
659,01:27:37,87
660,01:27:42,77
661,01:27:47,69
662,01:27:52,65
663,01:27:57,63
664,01:28:02,61
665,01:28:12,64
666,01:28:17,66
667,01:28:22,67
668,01:28:37,67
669,01:28:42,66
670,01:28:57,65
671,01:29:12,65
672,01:29:17,63
673,01:29:22,62
674,01:29:37,63
675,01:29:42,64
676,01:29:47,63
677,01:29:52,61
678,01:29:57,60
679,01:30:07,62
680,01:30:12,66
681,01:30:17,67
682,01:30:22,65
683,01:30:27,63
684,01:30:32,60
685,01:30:37,60
686,01:30:52,60
687,01:30:57,67
688,01:31:02,68
689,01:31:07,67
690,01:31:12,66
691,01:31:17,65
692,01:31:27,64
693,01:31:32,63
694,01:31:47,64
695,01:31:52,65
696,01:31:57,65
697,01:32:07,66
698,01:32:22,66
699,01:32:27,66
700,01:32:32,67
701,01:32:37,70
702,01:32:42,69
703,01:32:47,67
704,01:33:02,65
705,01:33:12,66
706,01:33:17,68
707,01:33:22,67
708,01:33:27,64
709,01:33:32,61
710,01:33:37,60
711,01:33:52,61
712,01:33:57,65
713,01:34:02,64
714,01:34:07,62
715,01:34:12,60
716,01:34:17,61
717,01:34:22,62
718,01:34:27,63
719,01:34:32,70
720,01:34:37,72
721,01:34:52,72
722,01:34:57,72
723,01:35:02,72
724,01:35:07,73
725,01:35:22,72
726,01:35:27,69
727,01:35:32,68
728,01:35:37,67
729,01:35:47,68
730,01:35:52,67
731,01:36:07,67
732,01:36:12,66
733,01:36:17,64
734,01:36:22,61
735,01:36:27,59
736,01:36:37,59
737,01:36:47,60
738,01:36:52,61
739,01:36:57,64
740,01:37:07,63
741,01:37:12,61
742,01:37:17,61
743,01:37:32,61
744,01:37:37,65
745,01:37:52,65
746,01:38:07,65
747,01:38:12,64
748,01:38:22,65
749,01:38:28,66
750,01:38:43,64
751,01:38:48,63
752,01:38:53,62
753,01:38:58,61
754,01:39:03,60
755,01:39:13,59
756,01:39:28,60
757,01:39:33,57
758,01:39:43,58
759,01:39:48,60
760,01:39:58,60
761,01:40:03,62
762,01:40:08,68
763,01:40:13,69
764,01:40:28,69
765,01:40:38,68
766,01:40:53,67
767,01:40:58,68
768,01:41:13,68
769,01:41:23,67
770,01:41:28,68
771,01:41:33,69
772,01:41:43,70
773,01:41:48,71
774,01:41:53,72
775,01:42:03,73
776,01:42:08,73
777,01:42:23,73
778,01:42:28,73
779,01:42:43,73
780,01:42:48,75
781,01:42:53,76
782,01:42:58,75
783,01:43:08,74
784,01:43:13,77
785,01:43:18,81
786,01:43:28,78
787,01:43:33,70
788,01:43:38,66
789,01:43:48,67
790,01:43:53,69
791,01:43:58,71
792,01:44:03,73
793,01:44:08,75
794,01:44:13,77
795,01:44:18,75
796,01:44:28,78
797,01:44:33,79
798,01:44:38,76
799,01:44:43,75
800,01:44:48,79
801,01:44:53,78
802,01:44:58,77
803,01:45:03,78
804,01:45:08,77
805,01:45:18,79
806,01:45:23,81
807,01:45:28,82
808,01:45:33,79
809,01:45:38,80
810,01:45:43,81
811,01:45:48,82
812,01:45:53,84
813,01:45:58,86
814,01:46:03,84
815,01:46:08,83
816,01:46:13,86
817,01:46:18,88
818,01:46:28,87
819,01:46:38,85
820,01:46:43,81
821,01:46:48,79
822,01:46:53,78
823,01:46:58,76
824,01:47:13,76
825,01:47:28,79
826,01:47:38,80
827,01:47:48,81
828,01:47:53,83
829,01:47:58,88
830,01:48:03,88
831,01:48:18,89
832,01:48:23,90
833,01:48:33,89
834,01:48:38,90
835,01:48:43,91
836,01:48:48,90
837,01:49:03,90
838,01:49:13,92
839,01:49:18,93
840,01:49:23,92
841,01:49:28,91
842,01:49:43,91
843,01:49:48,92
844,01:50:03,93
845,01:50:13,94
846,01:50:23,95
847,01:50:28,94
848,01:50:38,95
849,01:50:48,70
850,01:50:58,70
851,01:51:03,102
852,01:51:08,112
853,01:51:13,109
854,01:51:18,102
855,01:51:23,98
856,01:51:28,102
857,01:51:33,100
858,01:51:43,97
859,01:51:48,66
860,01:51:53,59
861,01:51:58,58
862,01:52:03,57
863,01:52:08,57
864,01:52:13,58
865,01:52:23,57
866,01:52:28,57
867,01:52:33,56
868,01:52:38,55
869,01:52:48,54
870,01:52:53,55
871,01:53:03,54
872,01:53:08,54
873,01:53:13,54
874,01:53:28,55
875,01:53:33,56
876,01:53:38,57
877,01:53:43,56
878,01:53:53,55
879,01:54:08,54
880,01:54:13,54
881,01:54:23,55
882,01:54:28,55
883,01:54:33,55
884,01:54:38,56
885,01:54:43,58
886,01:54:48,59
887,01:54:53,60
888,01:54:58,62
889,01:55:03,60
890,01:55:08,59
891,01:55:23,59
892,01:55:33,61
893,01:55:38,62
894,01:55:43,63
895,01:55:48,64
896,01:55:58,62
897,01:56:03,60
898,01:56:08,59
899,01:56:13,57
900,01:56:23,58
901,01:56:33,59
902,01:56:38,61
903,01:56:43,62
904,01:56:48,63
905,01:56:53,65
906,01:56:58,68
907,01:57:03,69
908,01:57:08,70
909,01:57:13,71
910,01:57:18,81
911,01:57:23,84
912,01:57:33,85
913,01:57:48,86
914,01:57:53,85
915,01:57:58,77
916,01:58:03,74
917,01:58:08,67
918,01:58:23,67
919,01:58:28,66
920,01:58:33,65
921,01:58:38,64
922,01:58:43,63
923,01:58:48,58
924,01:58:53,57
925,01:59:08,57
926,01:59:13,60
927,01:59:18,61
928,01:59:28,60
929,01:59:43,60
930,01:59:53,59
931,02:00:08,71
932,02:00:13,81
933,02:00:18,84
934,02:00:23,87
935,02:00:28,86
936,02:00:33,85
937,02:00:43,83
938,02:00:48,77
939,02:00:58,79
940,02:01:03,80
941,02:01:08,79
942,02:01:13,76
943,02:01:18,72
944,02:01:23,67
945,02:01:28,65
946,02:01:34,65
947,02:01:44,64
948,02:01:49,63
949,02:01:54,62
950,02:02:04,61
951,02:02:09,62
952,02:02:14,65
953,02:02:19,64
954,02:02:24,64
955,02:02:29,63
956,02:02:39,62
957,02:02:54,63
958,02:02:59,68
959,02:03:04,69
960,02:03:09,66
961,02:03:14,64
962,02:03:19,60
963,02:03:24,58
964,02:03:29,56
965,02:03:39,55
966,02:03:49,54
967,02:03:54,54
968,02:04:04,54
969,02:04:09,55
970,02:04:19,56
971,02:04:24,57
972,02:04:39,58
973,02:04:44,58
974,02:04:59,57
975,02:05:04,56
976,02:05:14,57
977,02:05:24,58
978,02:05:34,57
979,02:05:44,56
980,02:05:49,54
981,02:05:54,55
982,02:05:59,57
983,02:06:09,57
984,02:06:14,55
985,02:06:19,53
986,02:06:24,52
987,02:06:34,53
988,02:06:39,54
989,02:06:54,54
990,02:06:59,55
991,02:07:04,56
992,02:07:09,56
993,02:07:14,56
994,02:07:19,56
995,02:07:24,56
996,02:07:29,57
997,02:07:34,58
998,02:07:39,56
999,02:07:54,57
1000,02:07:59,59
1001,02:08:04,60
1002,02:08:09,59
1003,02:08:14,62
1004,02:08:19,64
1005,02:08:24,62
1006,02:08:29,58
1007,02:08:34,55
1008,02:08:49,53
1009,02:09:04,55
1010,02:09:09,56
1011,02:09:14,57
1012,02:09:19,59
1013,02:09:24,61
1014,02:09:29,60
1015,02:09:44,58
1016,02:09:49,59
1017,02:09:59,57
1018,02:10:04,56
1019,02:10:09,56
1020,02:10:14,54
1021,02:10:19,54
1022,02:10:24,54
1023,02:10:34,55
1024,02:10:44,54
1025,02:10:54,56
1026,02:11:09,57
1027,02:11:14,59
1028,02:11:19,64
1029,02:11:24,61
1030,02:11:34,62
1031,02:11:39,61
1032,02:11:44,60
1033,02:11:49,57
1034,02:11:54,55
1035,02:12:04,57
1036,02:12:09,58
1037,02:12:14,56
1038,02:12:24,57
1039,02:12:29,60
1040,02:12:34,59
1041,02:12:39,61
1042,02:12:44,62
1043,02:12:49,59
1044,02:12:54,57
1045,02:12:59,59
1046,02:13:04,61
1047,02:13:09,62
1048,02:13:14,65
1049,02:13:19,66
1050,02:13:34,65
1051,02:13:39,61
1052,02:13:44,57
1053,02:13:49,58
1054,02:13:54,60
1055,02:13:59,63
1056,02:14:04,65
1057,02:14:09,63
1058,02:14:19,64
1059,02:14:24,64
1060,02:14:34,64
1061,02:14:44,62
1062,02:14:49,63
1063,02:14:54,63
1064,02:14:59,58
1065,02:15:04,56
1066,02:15:09,59
1067,02:15:14,63
1068,02:15:19,64
1069,02:15:24,64
1070,02:15:29,63
1071,02:15:34,61
1072,02:15:39,61
1073,02:15:44,61
1074,02:15:49,60
1075,02:15:59,61
1076,02:16:04,65
1077,02:16:09,66
1078,02:16:14,65
1079,02:16:29,67
1080,02:16:34,68
1081,02:16:39,67
1082,02:16:44,65
1083,02:16:49,63
1084,02:16:54,62
1085,02:17:04,61
1086,02:17:14,61
1087,02:17:19,62
1088,02:17:24,60
1089,02:17:29,58
1090,02:17:34,60
1091,02:17:39,63
1092,02:17:44,67
1093,02:17:49,68
1094,02:17:54,67
1095,02:17:59,66
1096,02:18:04,65
1097,02:18:09,66
1098,02:18:14,67
1099,02:18:19,68
1100,02:18:24,68
1101,02:18:34,71
1102,02:18:39,82
1103,02:18:44,83
1104,02:18:49,82
1105,02:18:54,80
1106,02:18:59,83
1107,02:19:05,76
1108,02:19:10,65
1109,02:19:15,59
1110,02:19:20,56
1111,02:19:25,54
1112,02:19:35,55
1113,02:19:40,56
1114,02:19:55,57
1115,02:20:00,58
1116,02:20:10,57
1117,02:20:15,56
1118,02:20:20,56
1119,02:20:25,57
1120,02:20:30,59
1121,02:20:40,61
1122,02:20:45,62
1123,02:20:50,60
1124,02:20:55,59
1125,02:21:05,58
1126,02:21:10,57
1127,02:21:25,58
1128,02:21:30,60
1129,02:21:35,63
1130,02:21:45,61
1131,02:21:50,60
1132,02:21:55,58
1133,02:22:00,58
1134,02:22:05,59
1135,02:22:10,57
1136,02:22:15,55
1137,02:22:25,56
1138,02:22:30,55
1139,02:22:35,54
1140,02:22:45,55
1141,02:22:50,57
1142,02:22:55,58
1143,02:23:00,57
1144,02:23:05,58
1145,02:23:10,57
1146,02:23:15,55
1147,02:23:20,54
1148,02:23:35,54
1149,02:23:40,56
1150,02:23:45,56
1151,02:23:50,55
1152,02:23:55,54
1153,02:24:05,56
1154,02:24:10,58
1155,02:24:15,56
1156,02:24:25,55
1157,02:24:30,54
1158,02:24:45,54
1159,02:24:50,57
1160,02:24:55,59
1161,02:25:00,60
1162,02:25:05,59
1163,02:25:10,59
1164,02:25:15,57
1165,02:25:20,55
1166,02:25:25,53
1167,02:25:40,55
1168,02:25:45,56
1169,02:25:50,56
1170,02:26:00,57
1171,02:26:10,58
1172,02:26:15,57
1173,02:26:20,56
1174,02:26:25,56
1175,02:26:30,55
1176,02:26:35,57
1177,02:26:40,57
1178,02:26:55,57
1179,02:27:00,56
1180,02:27:05,55
1181,02:27:10,56
1182,02:27:15,58
1183,02:27:20,57
1184,02:27:30,56
1185,02:27:40,55
1186,02:27:55,55
1187,02:27:56,55
1188,02:28:01,56
1189,02:28:06,56
1190,02:28:16,55
1191,02:28:26,54
1192,02:28:31,53
1193,02:28:41,55
1194,02:28:46,58
1195,02:28:51,57
1196,02:28:56,58
1197,02:29:06,56
1198,02:29:11,54
1199,02:29:16,53
1200,02:29:26,54
1201,02:29:31,55
1202,02:29:36,56
1203,02:29:41,57
1204,02:29:46,58
1205,02:29:51,59
1206,02:29:56,60
1207,02:30:06,59
1208,02:30:11,57
1209,02:30:16,58
1210,02:30:21,56
1211,02:30:26,55
1212,02:30:31,56
1213,02:30:36,57
1214,02:30:41,57
1215,02:30:46,58
1216,02:30:51,59
1217,02:30:56,58
1218,02:31:01,58
1219,02:31:06,57
1220,02:31:11,56
1221,02:31:16,56
1222,02:31:21,57
1223,02:31:26,57
1224,02:31:31,55
1225,02:31:41,54
1226,02:31:56,55
1227,02:32:01,58
1228,02:32:16,58
1229,02:32:26,57
1230,02:32:31,56
1231,02:32:36,57
1232,02:32:41,57
1233,02:32:46,57
1234,02:32:56,58
1235,02:33:01,58
1236,02:33:06,58
1237,02:33:11,57
1238,02:33:16,56
1239,02:33:26,57
1240,02:33:36,58
1241,02:33:41,57
1242,02:33:51,55
1243,02:33:56,56
1244,02:34:01,56
1245,02:34:06,56
1246,02:34:11,57
1247,02:34:16,56
1248,02:34:26,57
1249,02:34:31,56
1250,02:34:36,55
1251,02:34:41,56
1252,02:34:46,58
1253,02:34:51,60
1254,02:34:56,61
1255,02:35:06,60
1256,02:35:11,59
1257,02:35:16,59
1258,02:35:21,57
1259,02:35:26,58
1260,02:35:31,57
1261,02:35:36,58
1262,02:35:51,60
1263,02:35:56,60
1264,02:36:01,58
1265,02:36:11,55
1266,02:36:16,54
1267,02:36:26,58
1268,02:36:31,57
1269,02:36:41,58
1270,02:36:46,59
1271,02:36:51,60
1272,02:36:56,61
1273,02:37:01,62
1274,02:37:06,59
1275,02:37:16,60
1276,02:37:21,60
1277,02:37:26,59
1278,02:37:31,57
1279,02:37:36,56
1280,02:37:41,57
1281,02:37:46,59
1282,02:37:51,60
1283,02:37:56,58
1284,02:38:01,57
1285,02:38:11,56
1286,02:38:21,55
1287,02:38:26,56
1288,02:38:31,57
1289,02:38:36,58
1290,02:38:41,57
1291,02:38:46,57
1292,02:39:01,58
1293,02:39:06,58
1294,02:39:11,58
1295,02:39:16,58
1296,02:39:21,57
1297,02:39:31,58
1298,02:39:41,59
1299,02:39:46,58
1300,02:39:51,59
1301,02:39:56,57
1302,02:40:01,55
1303,02:40:06,56
1304,02:40:11,55
1305,02:40:16,54
1306,02:40:21,55
1307,02:40:26,57
1308,02:40:31,59
1309,02:40:36,61
1310,02:40:41,60
1311,02:40:46,60
1312,02:40:56,61
1313,02:41:01,60
1314,02:41:06,58
1315,02:41:11,56
1316,02:41:16,57
1317,02:41:21,56
1318,02:41:26,60
1319,02:41:31,61
1320,02:41:46,61
1321,02:41:52,57
1322,02:41:57,56
1323,02:42:02,57
1324,02:42:07,56
1325,02:42:17,57
1326,02:42:22,58
1327,02:42:27,63
1328,02:42:32,63
1329,02:42:37,60
1330,02:42:42,60
1331,02:42:47,61
1332,02:42:52,62
1333,02:42:57,60
1334,02:43:02,59
1335,02:43:07,58
1336,02:43:17,59
1337,02:43:22,59
1338,02:43:27,57
1339,02:43:32,56
1340,02:43:37,55
1341,02:43:42,57
1342,02:43:47,58
1343,02:43:52,57
1344,02:43:57,56
1345,02:44:02,57
1346,02:44:07,58
1347,02:44:16,59
1348,02:44:21,57
1349,02:44:31,58
1350,02:44:36,56
1351,02:44:41,56
1352,02:44:46,57
1353,02:44:51,60
1354,02:44:56,59
1355,02:45:01,57
1356,02:45:16,56
1357,02:45:21,54
1358,02:45:31,55
1359,02:45:36,56
1360,02:45:51,54
