,Time,State,Interpreted
0,02:06:30,2,Awake
1,02:07:30,2,Awake
2,02:08:30,2,Awake
3,02:09:30,2,Awake
4,02:10:30,2,Awake
5,02:11:30,1,Asleep
6,02:12:30,1,Asleep
7,02:13:30,2,Awake
8,02:14:30,1,Asleep
9,02:15:30,1,Asleep
10,02:16:30,1,Asleep
11,02:17:30,1,Asleep
12,02:18:30,1,Asleep
13,02:19:30,1,Asleep
14,02:20:30,1,Asleep
15,02:21:30,2,Awake
16,02:22:30,2,Awake
17,02:23:30,1,Asleep
18,02:24:30,1,Asleep
19,02:25:30,2,Awake
20,02:26:30,1,Asleep
21,02:27:30,1,Asleep
22,02:28:30,1,Asleep
23,02:29:30,1,Asleep
24,02:30:30,1,Asleep
25,02:31:30,1,Asleep
26,02:32:30,1,Asleep
27,02:33:30,1,Asleep
28,02:34:30,1,Asleep
29,02:35:30,1,Asleep
30,02:36:30,1,Asleep
31,02:37:30,1,Asleep
32,02:38:30,1,Asleep
33,02:39:30,1,Asleep
34,02:40:30,1,Asleep
35,02:41:30,1,Asleep
36,02:42:30,1,Asleep
37,02:43:30,1,Asleep
38,02:44:30,1,Asleep
39,02:45:30,1,Asleep
40,02:46:30,1,Asleep
41,02:47:30,1,Asleep
42,02:48:30,1,Asleep
43,02:49:30,1,Asleep
44,02:50:30,1,Asleep
45,02:51:30,1,Asleep
46,02:52:30,1,Asleep
47,02:53:30,1,Asleep
48,02:54:30,1,Asleep
49,02:55:30,1,Asleep
50,02:56:30,1,Asleep
51,02:57:30,1,Asleep
52,02:58:30,1,Asleep
53,02:59:30,1,Asleep
54,03:00:30,1,Asleep
55,03:01:30,1,Asleep
56,03:02:30,1,Asleep
57,03:03:30,1,Asleep
58,03:04:30,1,Asleep
59,03:05:30,1,Asleep
60,03:06:30,1,Asleep
61,03:07:30,1,Asleep
62,03:08:30,1,Asleep
63,03:09:30,1,Asleep
64,03:10:30,1,Asleep
65,03:11:30,1,Asleep
66,03:12:30,1,Asleep
67,03:13:30,1,Asleep
68,03:14:30,1,Asleep
69,03:15:30,1,Asleep
70,03:16:30,1,Asleep
71,03:17:30,2,Awake
72,03:18:30,1,Asleep
73,03:19:30,1,Asleep
74,03:20:30,1,Asleep
75,03:21:30,1,Asleep
76,03:22:30,1,Asleep
77,03:23:30,1,Asleep
78,03:24:30,1,Asleep
79,03:25:30,1,Asleep
80,03:26:30,1,Asleep
81,03:27:30,1,Asleep
82,03:28:30,1,Asleep
83,03:29:30,1,Asleep
84,03:30:30,1,Asleep
85,03:31:30,1,Asleep
86,03:32:30,1,Asleep
87,03:33:30,1,Asleep
88,03:34:30,1,Asleep
89,03:35:30,1,Asleep
90,03:36:30,1,Asleep
91,03:37:30,1,Asleep
92,03:38:30,1,Asleep
93,03:39:30,1,Asleep
94,03:40:30,1,Asleep
95,03:41:30,1,Asleep
96,03:42:30,1,Asleep
97,03:43:30,1,Asleep
98,03:44:30,1,Asleep
99,03:45:30,1,Asleep
100,03:46:30,1,Asleep
101,03:47:30,1,Asleep
102,03:48:30,1,Asleep
103,03:49:30,1,Asleep
104,03:50:30,1,Asleep
105,03:51:30,1,Asleep
106,03:52:30,1,Asleep
107,03:53:30,1,Asleep
108,03:54:30,1,Asleep
109,03:55:30,1,Asleep
110,03:56:30,1,Asleep
111,03:57:30,1,Asleep
112,03:58:30,1,Asleep
113,03:59:30,1,Asleep
114,04:00:30,1,Asleep
115,04:01:30,1,Asleep
116,04:02:30,1,Asleep
117,04:03:30,1,Asleep
118,04:04:30,1,Asleep
119,04:05:30,1,Asleep
120,04:06:30,1,Asleep
121,04:07:30,1,Asleep
122,04:08:30,1,Asleep
123,04:09:30,1,Asleep
124,04:10:30,1,Asleep
125,04:11:30,1,Asleep
126,04:12:30,1,Asleep
127,04:13:30,1,Asleep
128,04:14:30,1,Asleep
129,04:15:30,1,Asleep
130,04:16:30,1,Asleep
131,04:17:30,1,Asleep
132,04:18:30,1,Asleep
133,04:19:30,1,Asleep
134,04:20:30,1,Asleep
135,04:21:30,1,Asleep
136,04:22:30,1,Asleep
137,04:23:30,1,Asleep
138,04:24:30,1,Asleep
139,04:25:30,1,Asleep
140,04:26:30,1,Asleep
141,04:27:30,1,Asleep
142,04:28:30,1,Asleep
143,04:29:30,1,Asleep
144,04:30:30,1,Asleep
145,04:31:30,1,Asleep
146,04:32:30,1,Asleep
147,04:33:30,1,Asleep
148,04:34:30,1,Asleep
149,04:35:30,1,Asleep
150,04:36:30,1,Asleep
151,04:37:30,1,Asleep
152,04:38:30,2,Awake
153,04:39:30,1,Asleep
154,04:40:30,1,Asleep
155,04:41:30,1,Asleep
156,04:42:30,1,Asleep
157,04:43:30,1,Asleep
158,04:44:30,1,Asleep
159,04:45:30,1,Asleep
160,04:46:30,1,Asleep
161,04:47:30,1,Asleep
162,04:48:30,1,Asleep
163,04:49:30,1,Asleep
164,04:50:30,1,Asleep
165,04:51:30,1,Asleep
166,04:52:30,1,Asleep
167,04:53:30,1,Asleep
168,04:54:30,1,Asleep
169,04:55:30,1,Asleep
170,04:56:30,1,Asleep
171,04:57:30,1,Asleep
172,04:58:30,1,Asleep
173,04:59:30,1,Asleep
174,05:00:30,1,Asleep
175,05:01:30,1,Asleep
176,05:02:30,2,Awake
177,05:03:30,2,Awake
178,05:04:30,2,Awake
179,05:05:30,2,Awake
180,05:06:30,3,Very Awake
181,05:07:30,3,Very Awake
182,05:08:30,2,Awake
183,05:09:30,2,Awake
184,05:10:30,1,Asleep
185,05:11:30,1,Asleep
186,05:12:30,1,Asleep
187,05:13:30,1,Asleep
188,05:14:30,1,Asleep
189,05:15:30,1,Asleep
190,05:16:30,1,Asleep
191,05:17:30,1,Asleep
192,05:18:30,1,Asleep
193,05:19:30,2,Awake
194,05:20:30,2,Awake
195,05:21:30,2,Awake
196,05:22:30,2,Awake
197,05:23:30,3,Very Awake
198,05:24:30,2,Awake
199,05:25:30,1,Asleep
200,05:26:30,1,Asleep
201,05:27:30,1,Asleep
202,05:28:30,1,Asleep
203,05:29:30,1,Asleep
204,05:30:30,1,Asleep
205,05:31:30,1,Asleep
206,05:32:30,1,Asleep
207,05:33:30,1,Asleep
208,05:34:30,1,Asleep
209,05:35:30,1,Asleep
210,05:36:30,1,Asleep
211,05:37:30,1,Asleep
