,Time,State,Interpreted
0,02:05:30,1,Asleep
1,02:06:30,1,Asleep
2,02:07:30,1,Asleep
3,02:08:30,1,Asleep
4,02:09:30,1,Asleep
5,02:10:30,1,Asleep
6,02:11:30,1,Asleep
7,02:12:30,1,Asleep
8,02:13:30,1,Asleep
9,02:14:30,1,Asleep
10,02:15:30,1,Asleep
11,02:16:30,1,Asleep
12,02:17:30,1,Asleep
13,02:18:30,1,Asleep
14,02:19:30,1,Asleep
15,02:20:30,1,Asleep
16,02:21:30,2,Awake
17,02:22:30,1,Asleep
18,02:23:30,1,Asleep
19,02:24:30,1,Asleep
20,02:25:30,1,Asleep
21,02:26:30,1,Asleep
22,02:27:30,1,Asleep
23,02:28:30,1,Asleep
24,02:29:30,1,Asleep
25,02:30:30,1,Asleep
26,02:31:30,1,Asleep
27,02:32:30,1,Asleep
28,02:33:30,1,Asleep
29,02:34:30,1,Asleep
30,02:35:30,1,Asleep
31,02:36:30,1,Asleep
32,02:37:30,1,Asleep
33,02:38:30,1,Asleep
34,02:39:30,1,Asleep
35,02:40:30,1,Asleep
36,02:41:30,1,Asleep
37,02:42:30,1,Asleep
38,02:43:30,1,Asleep
39,02:44:30,1,Asleep
40,02:45:30,1,Asleep
41,02:46:30,1,Asleep
42,02:47:30,1,Asleep
43,02:48:30,1,Asleep
44,02:49:30,1,Asleep
45,02:50:30,1,Asleep
46,02:51:30,1,Asleep
47,02:52:30,1,Asleep
48,02:53:30,1,Asleep
49,02:54:30,1,Asleep
50,02:55:30,1,Asleep
51,02:56:30,1,Asleep
52,02:57:30,1,Asleep
53,02:58:30,1,Asleep
54,02:59:30,1,Asleep
55,03:00:30,1,Asleep
56,03:01:30,1,Asleep
57,03:02:30,1,Asleep
58,03:03:30,1,Asleep
59,03:04:30,1,Asleep
60,03:05:30,1,Asleep
61,03:06:30,1,Asleep
62,03:07:30,1,Asleep
63,03:08:30,1,Asleep
64,03:09:30,1,Asleep
65,03:10:30,1,Asleep
66,03:11:30,1,Asleep
67,03:12:30,1,Asleep
68,03:13:30,1,Asleep
69,03:14:30,1,Asleep
70,03:15:30,1,Asleep
71,03:16:30,2,Awake
72,03:17:30,2,Awake
73,03:18:30,1,Asleep
74,03:19:30,1,Asleep
75,03:20:30,1,Asleep
76,03:21:30,2,Awake
77,03:22:30,2,Awake
78,03:23:30,2,Awake
79,03:24:30,2,Awake
80,03:25:30,2,Awake
81,03:26:30,3,Very Awake
82,03:27:30,2,Awake
83,03:28:30,1,Asleep
84,03:29:30,1,Asleep
85,03:30:30,1,Asleep
86,03:31:30,1,Asleep
87,03:32:30,1,Asleep
88,03:33:30,1,Asleep
89,03:34:30,1,Asleep
90,03:35:30,1,Asleep
91,03:36:30,1,Asleep
92,03:37:30,2,Awake
93,03:38:30,2,Awake
94,03:39:30,1,Asleep
95,03:40:30,1,Asleep
96,03:41:30,1,Asleep
97,03:42:30,1,Asleep
98,03:43:30,1,Asleep
99,03:44:30,1,Asleep
100,03:45:30,1,Asleep
101,03:46:30,1,Asleep
102,03:47:30,1,Asleep
103,03:48:30,1,Asleep
104,03:49:30,1,Asleep
105,03:50:30,1,Asleep
