,Time,State,Interpreted
385,08:56:00,1,Asleep
386,08:57:00,1,Asleep
387,08:58:00,1,Asleep
388,08:59:00,1,Asleep
389,09:00:00,2,Awake
390,09:01:00,1,Asleep
391,09:02:00,1,Asleep
392,09:03:00,2,Awake
393,09:04:00,1,Asleep
394,09:05:00,1,Asleep
395,09:06:00,1,Asleep
396,09:07:00,1,Asleep
397,09:08:00,1,Asleep
398,09:09:00,1,Asleep
399,09:10:00,1,Asleep
400,09:11:00,1,Asleep
401,09:12:00,1,Asleep
402,09:13:00,1,Asleep
403,09:14:00,1,Asleep
404,09:15:00,1,Asleep
405,09:16:00,1,Asleep
406,09:17:00,1,Asleep
407,09:18:00,1,Asleep
408,09:19:00,1,Asleep
409,09:20:00,1,Asleep
410,09:21:00,1,Asleep
411,09:22:00,1,Asleep
412,09:23:00,1,Asleep
413,09:24:00,1,Asleep
414,09:25:00,1,Asleep
415,09:26:00,1,Asleep
416,09:27:00,1,Asleep
417,09:28:00,1,Asleep
418,09:29:00,1,Asleep
419,09:30:00,1,Asleep
420,09:31:00,1,Asleep
421,09:32:00,1,Asleep
422,09:33:00,1,Asleep
423,09:34:00,1,Asleep
424,09:35:00,1,Asleep
425,09:36:00,1,Asleep
426,09:37:00,2,Awake
427,09:38:00,2,Awake
428,09:39:00,2,Awake
429,09:40:00,1,Asleep
430,09:41:00,2,Awake
431,09:42:00,2,Awake
432,09:43:00,2,Awake
433,09:44:00,1,Asleep
434,09:45:00,1,Asleep
435,09:46:00,1,Asleep
436,09:47:00,1,Asleep
437,09:48:00,1,Asleep
438,09:49:00,1,Asleep
439,09:50:00,1,Asleep
440,09:51:00,1,Asleep
441,09:52:00,1,Asleep
442,09:53:00,1,Asleep
443,09:54:00,1,Asleep
444,09:55:00,1,Asleep
445,09:56:00,1,Asleep
446,09:57:00,1,Asleep
447,09:58:00,1,Asleep
448,09:59:00,1,Asleep
449,10:00:00,1,Asleep
450,10:01:00,1,Asleep
451,10:02:00,1,Asleep
452,10:03:00,2,Awake
453,10:04:00,1,Asleep
454,10:05:00,1,Asleep
455,10:06:00,1,Asleep
456,10:07:00,1,Asleep
457,10:08:00,2,Awake
458,10:09:00,1,Asleep
459,10:10:00,1,Asleep
460,10:11:00,2,Awake
461,10:12:00,2,Awake
462,10:13:00,2,Awake
463,10:14:00,1,Asleep
464,10:15:00,2,Awake
465,10:16:00,1,Asleep
466,10:17:00,1,Asleep
467,10:18:00,1,Asleep
468,10:19:00,1,Asleep
469,10:20:00,1,Asleep
470,10:21:00,1,Asleep
471,10:22:00,1,Asleep
472,10:23:00,1,Asleep
473,10:24:00,1,Asleep
474,10:25:00,2,Awake
475,10:26:00,2,Awake
476,10:27:00,1,Asleep
477,10:28:00,2,Awake
478,10:29:00,2,Awake
479,10:30:00,2,Awake
480,10:31:00,2,Awake
481,10:32:00,1,Asleep
482,10:33:00,1,Asleep
483,10:34:00,1,Asleep
484,10:35:00,1,Asleep
485,10:36:00,1,Asleep
486,10:37:00,1,Asleep
487,10:38:00,1,Asleep
488,10:39:00,1,Asleep
489,10:40:00,1,Asleep
490,10:41:00,2,Awake
491,10:42:00,1,Asleep
492,10:43:00,1,Asleep
493,10:44:00,2,Awake
494,10:45:00,2,Awake
495,10:46:00,1,Asleep
496,10:47:00,1,Asleep
497,10:48:00,2,Awake
498,10:49:00,2,Awake
499,10:50:00,2,Awake
500,10:51:00,2,Awake
501,10:52:00,3,Very Awake
502,10:53:00,2,Awake
503,10:54:00,2,Awake
504,10:55:00,1,Asleep
505,10:56:00,1,Asleep
506,10:57:00,1,Asleep
507,10:58:00,1,Asleep
508,10:59:00,1,Asleep
509,11:00:00,1,Asleep
510,11:01:00,1,Asleep
511,11:02:00,1,Asleep
512,11:03:00,1,Asleep
513,11:04:00,2,Awake
514,11:05:00,1,Asleep
515,11:06:00,1,Asleep
516,11:07:00,1,Asleep
517,11:08:00,1,Asleep
518,11:09:00,1,Asleep
519,11:10:00,1,Asleep
520,11:11:00,1,Asleep
521,11:12:00,1,Asleep
522,11:13:00,1,Asleep
523,11:14:00,1,Asleep
524,11:15:00,1,Asleep
525,11:16:00,1,Asleep
526,11:17:00,1,Asleep
527,11:18:00,1,Asleep
528,11:19:00,1,Asleep
529,11:20:00,1,Asleep
530,11:21:00,1,Asleep
531,11:22:00,1,Asleep
532,11:23:00,1,Asleep
533,11:24:00,1,Asleep
534,11:25:00,1,Asleep
535,11:26:00,1,Asleep
536,11:27:00,1,Asleep
537,11:28:00,1,Asleep
538,11:29:00,1,Asleep
539,11:30:00,1,Asleep
540,11:31:00,1,Asleep
541,11:32:00,1,Asleep
542,11:33:00,1,Asleep
543,11:34:00,1,Asleep
544,11:35:00,1,Asleep
545,11:36:00,1,Asleep
546,11:37:00,1,Asleep
547,11:38:00,1,Asleep
548,11:39:00,1,Asleep
549,11:40:00,1,Asleep
550,11:41:00,1,Asleep
551,11:42:00,1,Asleep
552,11:43:00,1,Asleep
553,11:44:00,1,Asleep
554,11:45:00,1,Asleep
555,11:46:00,1,Asleep
