,Time,State,Interpreted
0,02:01:30,2,Awake
1,02:02:30,2,Awake
2,02:03:30,2,Awake
3,02:04:30,1,Asleep
4,02:05:30,1,Asleep
5,02:06:30,1,Asleep
6,02:07:30,1,Asleep
7,02:08:30,1,Asleep
8,02:09:30,1,Asleep
9,02:10:30,1,Asleep
10,02:11:30,1,Asleep
11,02:12:30,1,Asleep
12,02:13:30,1,Asleep
13,02:14:30,1,Asleep
14,02:15:30,1,Asleep
15,02:16:30,1,Asleep
16,02:17:30,1,Asleep
17,02:18:30,1,Asleep
18,02:19:30,1,Asleep
19,02:20:30,1,Asleep
20,02:21:30,1,Asleep
21,02:22:30,1,Asleep
22,02:23:30,1,Asleep
23,02:24:30,1,Asleep
24,02:25:30,1,Asleep
25,02:26:30,1,Asleep
26,02:27:30,1,Asleep
27,02:28:30,1,Asleep
28,02:29:30,1,Asleep
29,02:30:30,1,Asleep
30,02:31:30,1,Asleep
31,02:32:30,1,Asleep
32,02:33:30,1,Asleep
33,02:34:30,1,Asleep
34,02:35:30,1,Asleep
35,02:36:30,2,Awake
36,02:37:30,2,Awake
37,02:38:30,3,Very Awake
38,02:39:30,1,Asleep
39,02:40:30,1,Asleep
40,02:41:30,1,Asleep
41,02:42:30,1,Asleep
42,02:43:30,1,Asleep
43,02:44:30,1,Asleep
44,02:45:30,1,Asleep
45,02:46:30,1,Asleep
46,02:47:30,1,Asleep
47,02:48:30,1,Asleep
48,02:49:30,1,Asleep
49,02:50:30,1,Asleep
50,02:51:30,1,Asleep
51,02:52:30,1,Asleep
52,02:53:30,1,Asleep
53,02:54:30,1,Asleep
54,02:55:30,1,Asleep
55,02:56:30,1,Asleep
56,02:57:30,1,Asleep
57,02:58:30,1,Asleep
58,02:59:30,1,Asleep
59,03:00:30,1,Asleep
60,03:01:30,1,Asleep
61,03:02:30,1,Asleep
62,03:03:30,1,Asleep
63,03:04:30,1,Asleep
64,03:05:30,1,Asleep
65,03:06:30,1,Asleep
66,03:07:30,1,Asleep
67,03:08:30,1,Asleep
68,03:09:30,1,Asleep
69,03:10:30,1,Asleep
70,03:11:30,1,Asleep
71,03:12:30,1,Asleep
72,03:13:30,1,Asleep
73,03:14:30,2,Awake
74,03:15:30,1,Asleep
75,03:16:30,1,Asleep
76,03:17:30,2,Awake
77,03:18:30,1,Asleep
78,03:19:30,1,Asleep
79,03:20:30,1,Asleep
80,03:21:30,1,Asleep
81,03:22:30,1,Asleep
82,03:23:30,1,Asleep
83,03:24:30,1,Asleep
84,03:25:30,1,Asleep
85,03:26:30,1,Asleep
86,03:27:30,1,Asleep
87,03:28:30,1,Asleep
88,03:29:30,1,Asleep
89,03:30:30,1,Asleep
90,03:31:30,2,Awake
91,03:32:30,1,Asleep
92,03:33:30,1,Asleep
93,03:34:30,1,Asleep
94,03:35:30,1,Asleep
95,03:36:30,1,Asleep
96,03:37:30,1,Asleep
97,03:38:30,1,Asleep
98,03:39:30,1,Asleep
99,03:40:30,1,Asleep
100,03:41:30,1,Asleep
101,03:42:30,1,Asleep
102,03:43:30,1,Asleep
103,03:44:30,2,Awake
104,03:45:30,1,Asleep
105,03:46:30,1,Asleep
106,03:47:30,1,Asleep
107,03:48:30,1,Asleep
108,03:49:30,1,Asleep
109,03:50:30,1,Asleep
110,03:51:30,1,Asleep
111,03:52:30,1,Asleep
112,03:53:30,1,Asleep
113,03:54:30,1,Asleep
114,03:55:30,1,Asleep
115,03:56:30,1,Asleep
116,03:57:30,1,Asleep
117,03:58:30,1,Asleep
118,03:59:30,1,Asleep
119,04:00:30,1,Asleep
120,04:01:30,1,Asleep
121,04:02:30,1,Asleep
122,04:03:30,1,Asleep
123,04:04:30,1,Asleep
124,04:05:30,1,Asleep
125,04:06:30,1,Asleep
126,04:07:30,1,Asleep
127,04:08:30,1,Asleep
128,04:09:30,1,Asleep
129,04:10:30,1,Asleep
130,04:11:30,2,Awake
131,04:12:30,1,Asleep
132,04:13:30,1,Asleep
133,04:14:30,1,Asleep
134,04:15:30,1,Asleep
