,Time,State,Interpreted
0,02:28:30,1,Asleep
1,02:29:30,1,Asleep
2,02:30:30,1,Asleep
3,02:31:30,1,Asleep
4,02:32:30,1,Asleep
5,02:33:30,1,Asleep
6,02:34:30,1,Asleep
7,02:35:30,1,Asleep
8,02:36:30,1,Asleep
9,02:37:30,1,Asleep
10,02:38:30,1,Asleep
11,02:39:30,1,Asleep
12,02:40:30,1,Asleep
13,02:41:30,1,Asleep
14,02:42:30,1,Asleep
15,02:43:30,1,Asleep
16,02:44:30,1,Asleep
17,02:45:30,1,Asleep
18,02:46:30,1,Asleep
19,02:47:30,1,Asleep
20,02:48:30,1,Asleep
21,02:49:30,1,Asleep
22,02:50:30,1,Asleep
23,02:51:30,1,Asleep
24,02:52:30,1,Asleep
25,02:53:30,1,Asleep
26,02:54:30,1,Asleep
27,02:55:30,1,Asleep
28,02:56:30,1,Asleep
29,02:57:30,1,Asleep
30,02:58:30,1,Asleep
31,02:59:30,1,Asleep
32,03:00:30,1,Asleep
33,03:01:30,1,Asleep
34,03:02:30,1,Asleep
35,03:03:30,1,Asleep
36,03:04:30,1,Asleep
37,03:05:30,1,Asleep
38,03:06:30,1,Asleep
39,03:07:30,1,Asleep
40,03:08:30,1,Asleep
41,03:09:30,1,Asleep
42,03:10:30,1,Asleep
43,03:11:30,1,Asleep
44,03:12:30,1,Asleep
45,03:13:30,1,Asleep
46,03:14:30,1,Asleep
47,03:15:30,1,Asleep
48,03:16:30,1,Asleep
49,03:17:30,1,Asleep
50,03:18:30,1,Asleep
51,03:19:30,1,Asleep
52,03:20:30,1,Asleep
53,03:21:30,1,Asleep
54,03:22:30,1,Asleep
55,03:23:30,1,Asleep
56,03:24:30,1,Asleep
57,03:25:30,1,Asleep
58,03:26:30,1,Asleep
59,03:27:30,1,Asleep
60,03:28:30,1,Asleep
61,03:29:30,1,Asleep
62,03:30:30,1,Asleep
63,03:31:30,1,Asleep
64,03:32:30,1,Asleep
65,03:33:30,1,Asleep
66,03:34:30,1,Asleep
67,03:35:30,1,Asleep
68,03:36:30,1,Asleep
69,03:37:30,1,Asleep
70,03:38:30,1,Asleep
71,03:39:30,1,Asleep
72,03:40:30,1,Asleep
73,03:41:30,1,Asleep
74,03:42:30,1,Asleep
75,03:43:30,1,Asleep
76,03:44:30,1,Asleep
77,03:45:30,1,Asleep
78,03:46:30,1,Asleep
79,03:47:30,1,Asleep
80,03:48:30,1,Asleep
81,03:49:30,1,Asleep
82,03:50:30,1,Asleep
83,03:51:30,1,Asleep
84,03:52:30,1,Asleep
85,03:53:30,1,Asleep
86,03:54:30,1,Asleep
87,03:55:30,1,Asleep
88,03:56:30,1,Asleep
89,03:57:30,1,Asleep
90,03:58:30,1,Asleep
91,03:59:30,3,Very Awake
92,04:00:30,1,Asleep
93,04:01:30,1,Asleep
94,04:02:30,1,Asleep
95,04:03:30,1,Asleep
96,04:04:30,1,Asleep
97,04:05:30,1,Asleep
98,04:06:30,1,Asleep
99,04:07:30,1,Asleep
100,04:08:30,1,Asleep
101,04:09:30,1,Asleep
102,04:10:30,1,Asleep
103,04:11:30,1,Asleep
104,04:12:30,1,Asleep
105,04:13:30,1,Asleep
106,04:14:30,1,Asleep
107,04:15:30,1,Asleep
108,04:16:30,1,Asleep
109,04:17:30,1,Asleep
110,04:18:30,1,Asleep
111,04:19:30,1,Asleep
112,04:20:30,1,Asleep
113,04:21:30,1,Asleep
114,04:22:30,1,Asleep
115,04:23:30,1,Asleep
116,04:24:30,1,Asleep
117,04:25:30,1,Asleep
118,04:26:30,1,Asleep
119,04:27:30,1,Asleep
120,04:28:30,1,Asleep
121,04:29:30,1,Asleep
122,04:30:30,1,Asleep
123,04:31:30,1,Asleep
124,04:32:30,1,Asleep
125,04:33:30,1,Asleep
126,04:34:30,1,Asleep
127,04:35:30,1,Asleep
128,04:36:30,1,Asleep
129,04:37:30,1,Asleep
130,04:38:30,1,Asleep
131,04:39:30,1,Asleep
132,04:40:30,1,Asleep
133,04:41:30,1,Asleep
134,04:42:30,1,Asleep
135,04:43:30,1,Asleep
136,04:44:30,1,Asleep
137,04:45:30,1,Asleep
138,04:46:30,1,Asleep
139,04:47:30,1,Asleep
140,04:48:30,1,Asleep
141,04:49:30,1,Asleep
142,04:50:30,1,Asleep
143,04:51:30,1,Asleep
144,04:52:30,1,Asleep
145,04:53:30,1,Asleep
146,04:54:30,1,Asleep
147,04:55:30,1,Asleep
148,04:56:30,1,Asleep
149,04:57:30,1,Asleep
150,04:58:30,1,Asleep
151,04:59:30,1,Asleep
152,05:00:30,1,Asleep
153,05:01:30,1,Asleep
154,05:02:30,1,Asleep
155,05:03:30,1,Asleep
156,05:04:30,1,Asleep
157,05:05:30,1,Asleep
158,05:06:30,1,Asleep
159,05:07:30,1,Asleep
160,05:08:30,1,Asleep
161,05:09:30,1,Asleep
162,05:10:30,1,Asleep
163,05:11:30,2,Awake
164,05:12:30,2,Awake
165,05:13:30,1,Asleep
166,05:14:30,1,Asleep
167,05:15:30,1,Asleep
168,05:16:30,1,Asleep
169,05:17:30,1,Asleep
170,05:18:30,1,Asleep
171,05:19:30,1,Asleep
172,05:20:30,1,Asleep
173,05:21:30,1,Asleep
174,05:22:30,1,Asleep
175,05:23:30,1,Asleep
176,05:24:30,1,Asleep
177,05:25:30,1,Asleep
178,05:26:30,1,Asleep
179,05:27:30,1,Asleep
180,05:28:30,1,Asleep
181,05:29:30,1,Asleep
182,05:30:30,1,Asleep
183,05:31:30,1,Asleep
184,05:32:30,1,Asleep
185,05:33:30,1,Asleep
186,05:34:30,1,Asleep
187,05:35:30,1,Asleep
188,05:36:30,1,Asleep
189,05:37:30,1,Asleep
190,05:38:30,1,Asleep
191,05:39:30,1,Asleep
192,05:40:30,1,Asleep
193,05:41:30,1,Asleep
194,05:42:30,1,Asleep
195,05:43:30,1,Asleep
196,05:44:30,1,Asleep
197,05:45:30,1,Asleep
198,05:46:30,1,Asleep
199,05:47:30,1,Asleep
200,05:48:30,1,Asleep
201,05:49:30,1,Asleep
202,05:50:30,1,Asleep
203,05:51:30,1,Asleep
204,05:52:30,1,Asleep
205,05:53:30,1,Asleep
206,05:54:30,1,Asleep
207,05:55:30,1,Asleep
208,05:56:30,1,Asleep
209,05:57:30,1,Asleep
210,05:58:30,1,Asleep
211,05:59:30,1,Asleep
212,06:00:30,1,Asleep
213,06:01:30,1,Asleep
214,06:02:30,1,Asleep
215,06:03:30,1,Asleep
216,06:04:30,1,Asleep
217,06:05:30,1,Asleep
218,06:06:30,1,Asleep
219,06:07:30,1,Asleep
220,06:08:30,1,Asleep
221,06:09:30,1,Asleep
222,06:10:30,1,Asleep
223,06:11:30,1,Asleep
224,06:12:30,1,Asleep
225,06:13:30,1,Asleep
226,06:14:30,1,Asleep
227,06:15:30,1,Asleep
228,06:16:30,1,Asleep
229,06:17:30,1,Asleep
230,06:18:30,1,Asleep
231,06:19:30,1,Asleep
232,06:20:30,1,Asleep
233,06:21:30,1,Asleep
234,06:22:30,1,Asleep
235,06:23:30,1,Asleep
236,06:24:30,1,Asleep
237,06:25:30,1,Asleep
238,06:26:30,1,Asleep
239,06:27:30,1,Asleep
240,06:28:30,2,Awake
241,06:29:30,2,Awake
242,06:30:30,1,Asleep
